T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
0.0556012465048343,0.9498450879411384,-0.1620573570915236,3.0392301799419017,2.367182642731384
0.0464163468366928,0.7190919496071696,-2.9720709640433016,-0.054508816772198,1.445174732889364
0.047195686443686,0.7217216754812488,-2.995193818561709,-0.0863928928275851,1.3879487718590686
0.0469286634124384,0.7233241156336837,-2.996474731700438,-0.056078032606687,1.4246199342592931
0.0550506205323738,0.9456994709229448,-0.1776652414652645,3.0392995429865257,2.3642229144467657
0.0559814283793886,0.9495118957714505,-0.157790009322882,3.038878111734971,2.396776682391264
0.0556737220748445,0.95178744210131,-0.1414224906758752,3.0389063194613217,2.419713548337292
0.0979229648398284,0.71858681841487,-0.7413350694336607,1.6492496271950674,0.6292918853356811
0.0554368628952752,0.9502025853601264,-0.1496931199754237,3.039049252081176,2.4100291662337785
0.0464738634876963,0.7220856211616261,-2.988615875950192,-0.0429850688578035,1.418741835668376
0.0988994231265388,0.7165205116912093,-0.7241457876463115,1.6529462623697269,0.6245555238260572
0.0554797471229499,0.9515005931664045,-0.1688826197698178,3.0390302044229847,2.4071197967560227
0.0550904551320483,0.9464996614383584,-0.1639682984693025,3.0392118108648245,2.3566760972952587
0.0557321665497575,0.9503957266917412,-0.1522312097981346,3.038929918812566,2.404188598892387
0.0460164257089124,0.7190977508666109,-3.025207724529823,-0.1041810836057692,1.3518102300597654
0.0458593960622074,0.72077609557,-3.012067020102099,-0.0841492078169665,1.3787466085562263
0.0985816486043734,0.7180981693856737,-0.7378415191171637,1.6473728041894278,0.6268213317501878
0.0551060002948659,0.9473817520219556,-0.1721700496875187,3.039176325850235,2.36558762839767
0.0472521493280471,0.7232834360636429,-2.9974947470017503,-0.0741548472072448,1.4032825925772645
0.0556678097748005,0.9515984549164842,-0.1400974359997147,3.0389891224676027,2.4015616740126173
0.0472526229756261,0.719642248472973,-3.011324531622639,-0.0914757018277836,1.3802606554746426
0.0470085034757849,0.7209360538000139,-2.9964525687706924,-0.0759450114318892,1.404915546863435
0.047612360297366,0.7222154097140593,-2.9964747317004377,-0.0654820329311141,1.4029786796958947
0.0952341536373235,0.718350512955513,-0.7639435588541166,1.6422796508927682,0.6186642054634489
0.0551405405010248,0.949301808455308,-0.1767321247678715,3.03925611856476,2.37410346202569
0.0986206324767673,0.7172591040223391,-0.749139906988579,1.6320332821521313,0.6267621630015152
0.0552280338787368,0.950869090624489,-0.1651566841427783,3.0391337191738272,2.3742289944181434
0.0559589556944373,0.9503512047376994,-0.1682616787457352,3.0391352324839502,2.3846403571785384
0.0554478924575605,0.9459746711430506,-0.1618454553677562,3.038943346779865,2.4012071254006364
0.0464562282428069,0.7240060205733082,-2.999279678728037,-0.0649816761356439,1.382667717713095
0.0982288675962182,0.7173962059768516,-0.7331237543260324,1.6548773950812576,0.6280192328563701
0.0469211521024493,0.7208738589170877,-2.993041753987911,-0.055615538889647,1.4167423378171786
0.0465079930423689,0.7198220939758085,-3.0038301393159403,-0.0722072395809209,1.3984480535830923
0.0461004608244526,0.723240106085547,-2.958135896149599,-0.0227648810702733,1.4626501625757111
0.0464364988182863,0.7231501611694562,-2.991283951530927,-0.0476472235697038,1.3961709775637257
0.0464823985410584,0.7199351440992351,-3.014997390228529,-0.0844562639517058,1.3777732180890017
0.0479622301544494,0.7197800114716879,-2.9672762628357705,-0.0651034871454157,1.4236385511711585
0.0989905077336649,0.7170999722962549,-0.7073086736332942,1.665119756571473,0.6193407464689117
0.097880555948428,0.7186977496995453,-0.7441136176726691,1.6513081411448245,0.6247157340094778
0.0967704853671615,0.7186553546173002,-0.7689506754332536,1.6324954085668155,0.6241740408219978
0.0961772579530299,0.7166788157394318,-0.7577013546404177,1.646841772754139,0.6194018372239233
0.0464739241881981,0.7210766888646896,-3.007316757305225,-0.0694170015835095,1.3974847651798856
0.0561704268378082,0.9536684743255572,-0.1575859471798887,3.0389821053583925,2.385377746596964
0.0557787622968736,0.951088808408582,-0.1426141158191769,3.039028802097211,2.393055343884005
0.0471896032362298,0.7217461851931009,-3.0007463310460927,-0.0747963391761261,1.4001224164359325
0.0470824734951373,0.7245713175093821,-3.00750063799969,-0.0698963077490687,1.3836211428231922
0.098240464951904,0.7184370253854665,-0.7250413188769899,1.655667497235627,0.6223317643411936
0.0458238204859199,0.7192842493817154,-2.971255056818795,-0.0407333978840072,1.4588862232220616
0.0551037211574048,0.9474669093403744,-0.1679833361443396,3.0390904038529216,2.3756212534805425
0.0980313282107558,0.7182820374955807,-0.7656518459446804,1.6313133351530462,0.6195291169844216
0.0551532562771929,0.948994603507178,-0.1654110640287977,3.039049252081176,2.3949822200481643
0.0968212645835434,0.718775942638279,-0.7769763341954057,1.6325450863272155,0.6317272851122931
0.0556761151244168,0.9520205613519356,-0.1740010201993033,3.039071925473884,2.3927249491368894
0.0560266849773925,0.9474419934742562,-0.1491470465270918,3.038794294903099,2.402166646489934
0.0473814676901791,0.720269824834644,-2.998894929250537,-0.085000073611983,1.395704581900126
0.0553566240696699,0.952808575291958,-0.1717098046480201,3.0392912045988547,2.3815328295021305
0.0555547571093825,0.94888888648121,-0.162383290401245,3.039108801867347,2.383278526579057
0.0550620973502545,0.9513490268724568,-0.1668815156629559,3.039367124313096,2.357532066983802
0.0984536034570793,0.7185023768026441,-0.7742414042206048,1.628722857330845,0.6283088376686823
0.0467012249244022,0.7196899564189014,-3.0069657123430664,-0.0834360970664597,1.376099509876003
0.0467146768251604,0.7217985603095597,-2.9887237001563096,-0.0602977748699237,1.4131921215274637
0.0558807214930705,0.9484270479849644,-0.1550322236120376,3.0388840134467534,2.4033409891736373
0.0480116169356205,0.7206860970025575,-3.0120670201020987,-0.091518159369883,1.3901038269627393
0.0983545719780215,0.7179996649925358,-0.7350025497196854,1.6445152915320538,0.6306944009723154
0.0554959796295607,0.9432386904462714,-0.1683054300601693,3.03896754565826,2.392669485549086
0.0999931565527733,0.7168307656260096,-0.7253608175204279,1.6429383992513038,0.6299046331609492
0.047026714045112,0.7207215865282234,-3.011811789687284,-0.0818389557345496,1.3984993372003474
0.0558235269528235,0.9477534599313464,-0.1701855105618757,3.0387578678095406,2.42175776775342
0.0466630981711632,0.723583509758726,-2.9885046822376324,-0.0483458448157431,1.4289561716837642
0.0554048043377546,0.9487711006055904,-0.1641813043193385,3.039148902873688,2.3716279074601423
0.0955858088751944,0.7195013577989877,-0.7857660576909443,1.622669846823349,0.6369983352797681
0.0967777148060799,0.7175107768988431,-0.7489635392281827,1.646438762102778,0.6233465408124724
0.0476161990359626,0.7234459202790947,-3.000900609738158,-0.0684497816407216,1.4186046044721348
0.047196801390623,0.7218901482809651,-3.0040768318119766,-0.074796339176126,1.4005776918731478
0.0988428995575607,0.7179224312535001,-0.7391551712868092,1.646301472549791,0.6204817241473235
0.055309198923095,0.9508925001331264,-0.164445961033815,3.039216522180109,2.3819360232298354
0.0476482937851077,0.7224160811275475,-3.003958676867718,-0.0890311448888979,1.4187549313219463
0.0470984621160328,0.7242556342641101,-2.9964747317004377,-0.055615538889647,1.4195795216095592
0.0554773387550898,0.9535376707065468,-0.1681422772854798,3.0390509161675467,2.4027638688895188
0.0476517480898513,0.7230624160970526,-2.9929997146196907,-0.0575151249315446,1.4267185382512806
0.0551592009611282,0.9474327489465968,-0.1765342372669816,3.039216112684742,2.380399047573311
0.0473313852703322,0.7185073190093281,-3.01141905193511,-0.0985661514535583,1.3571192449419305
