Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-6.0978018680345905,-0.4903489728916242,0.825897021123352,-1.3734847158375205,-2.4523654331301756,21.246562721039332,0.923622722004853
