T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
0.0839252374710386,0.7181011587700075,-1.3137088049125754,1.2138245452519505,0.8036616306929274
0.0559334723105896,0.9538370661320984,-0.1511799347896081,3.0390306337144177,2.403245229190462
0.0576092936185613,0.7260278203123944,-1.7436681615461789,0.9740809466957796,0.9498567907679264
0.0826035546657441,0.7190379079139702,-1.347778488282543,1.1972350205443802,0.8103233384848605
0.0560155926650287,0.9485414579603674,-0.1533154881312058,3.0389259744312,2.404179195985065
0.0828292003810923,0.7191552865537714,-1.336640644325209,1.207792310116898,0.8198269566702556
0.0558833016897932,0.9497412443214828,-0.152213434618192,3.039008276313262,2.386300801636628
0.0549021758167121,0.947735936945072,-0.1832787443608241,3.039326725373442,2.3711467343871173
0.0555914260048902,0.9493844539096836,-0.1620685734400627,3.0389891224676027,2.398271232059124
0.0556743794966336,0.948519779232551,-0.1633230664064874,3.039010219270708,2.3885164978243463
0.0551887394262217,0.9449140473257568,-0.1679406153424356,3.0392307739952336,2.361470423499462
0.0835506080439122,0.7201698267007607,-1.3610516088885785,1.184932337068948,0.8300464674010525
0.0575844079656198,0.7249858027721178,-1.7606018803753454,0.9536370076324098,0.9576634282785952
0.0888195656014905,0.8726266170124575,-0.1676245993678872,2.668059573465825,1.7853294457308573
0.0946492577286044,0.8650859161929239,-0.2309573321765284,2.51466693892752,1.6829375940413804
0.083683048741015,0.7186861598998022,-1.3587203970079094,1.1830464303633044,0.8266607778991601
0.0835762161515798,0.7178541077678119,-1.374213439848094,1.1616286139741057,0.8326704227811866
0.0839989131838521,0.7198601791602003,-1.352290636225777,1.1894938173214566,0.8389866950177307
0.0575837693617586,0.7269254876296832,-1.7076533507592704,1.0113112900532637,0.9702790875358436
0.0839676039563564,0.7186993847156963,-1.3643913145425728,1.1719315118392808,0.8316809766305262
0.0837452322220116,0.7193368676729688,-1.3505655039782924,1.1853409120117215,0.8326179387978374
0.0572471510989567,0.7265125777323718,-1.732217186246665,0.9893173735005076,0.946270436307012
0.0574587774732807,0.7257655909630814,-1.7474684209875109,0.969394098037484,0.9569352828712294
0.0566732199937469,0.7262054295522816,-1.7666062430437888,0.9580831952223106,0.9706293046795964
0.0838816308909455,0.7195320490161835,-1.3528781975917326,1.1904485721830933,0.8277835954975639
0.0879180523952992,0.8707168290207822,-0.1976141529818784,2.648759164684872,1.8008116924351334
0.0575625293933673,0.7267106079702206,-1.7384255025157629,0.9805760472897916,0.9484255369853364
0.0569284695755245,0.7253864783603157,-1.7724560781538108,0.9541578908695691,0.9586670258585256
0.0837704991857138,0.718127946390409,-1.33396771673589,1.1936166013036766,0.8240879617186158
0.0581819400038685,0.7261432924736441,-1.7422435400961087,0.972616181370856,0.9524177462774044
0.0837060215021916,0.7189903825745525,-1.3545561917110438,1.1789001926885867,0.8128463483171507
0.0557338065860243,0.9492208244442566,-0.1634631090593627,3.0390083904528566,2.3919435948013144
0.0552273997202174,0.9448329811314664,-0.1612116206340086,3.039108801867347,2.3746619940288363
0.0555401711617566,0.9513351865307031,-0.1322329060735094,3.039028423895982,2.388795032196903
0.0838485321310076,0.7202227834547809,-1.3413661762638864,1.1966415702954936,0.8456850809732679
0.0558688941596953,0.7255270723583259,-1.7637251634661608,0.9609689284401836,0.9621119318133132
0.0576349442461009,0.7245051200101945,-1.7707200858358378,0.9438851061407428,0.9310545059514966
0.0555270378633898,0.949910871573633,-0.1675831874604838,3.038948230791636,2.401533450683721
0.0833398346727574,0.7197634445032134,-1.3459590733509068,1.1948627859458285,0.8347122307064596
0.082765729615025,0.7200895606754257,-1.379787081972601,1.1738993837726874,0.8427579810827558
0.0891141847829689,0.868987903080139,-0.1979534213856758,2.6273678427579608,1.781081642653974
0.0578778306181526,0.7246600784598062,-1.7495005202833265,0.9562087513392228,0.932534787694379
0.0898649563714353,0.866557953526888,-0.1809240397979965,2.618937466646372,1.75658064135243
0.0842217735371269,0.7198531562679453,-1.329808283950502,1.2045255858990978,0.8124610545321479
0.0552849596646254,0.9448346560103345,-0.1763312624163111,3.0390696088661904,2.378556266101377
0.0576661735906297,0.725246136746869,-1.7271887832738606,0.9934029347764154,0.9468671714380528
0.0834469498166919,0.718533335875885,-1.3554796124594786,1.1800206953960843,0.8326340666651361
0.0836759665635957,0.7190668817731024,-1.3439505101156155,1.1946537688538796,0.8194698558327976
0.0552818534820315,0.944978771468258,-0.1771793183630284,3.03927697108523,2.362103322903541
0.0559519631828285,0.9485701591901522,-0.150759614100168,3.038964515247615,2.3916705091602006
0.0888728409112258,0.8727274137160057,-0.1795863884222191,2.6337149000286053,1.7698888526175152
0.0851978294291817,0.7181349981013947,-1.332528268277594,1.187988667734792,0.8202687401418693
0.0844449182197769,0.7196060058455604,-1.3624473175227243,1.1758505570232864,0.8383478465900701
0.0849568689595314,0.7195311971469056,-1.3207557107575472,1.2100969624645654,0.8325789746413088
0.0576706865959806,0.7251510839951848,-1.7475534343146468,0.9745438589689012,0.9644303728506536
0.0578664008311074,0.7260507958067888,-1.7266590734679994,0.9870335936859748,0.9422099216351836
0.084270286439259,0.7197629895068781,-1.33993704961543,1.1928652781988025,0.8206561851122746
0.0844272830864664,0.7193928394327572,-1.3534096884776088,1.1860335971256333,0.8510606200662986
0.0840729832778225,0.7176501556952888,-1.3529539227210052,1.1784815059560771,0.8087151866684809
0.0831689408191526,0.7188905222124112,-1.3632536746652957,1.1767311795549469,0.8234075176534775
0.0853806586195481,0.719336301610823,-1.336228127312964,1.1961925284518975,0.8228372213543083
0.0850203264801463,0.7181422409433633,-1.3329991758796444,1.1880704016172674,0.8196101694550875
0.0880152549423226,0.8677778553836982,-0.183012345829526,2.637397569325418,1.770323831292366
