Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
67.13599093771077,-0.9969052072993976,-0.4781355967302561,-21.683380902907885,2.3343533262011995,7.867699669090931,0.7279507247778026
-7.835125755352061,-0.4482371127607548,0.6597798183913535,-1.4828032656767267,-13.740554159100338,23.65068814022478,0.897893800799056
-6.988140254860932,-0.4228821227941834,0.6907526921047342,-1.4146063892029854,-9.41713167736659,22.27788250317344,0.9067884710064305
-7.131127510273196,-0.4346318983979201,0.7522674754645632,-1.456497634282473,-9.341859406390546,22.72002769696861,0.9159393871911474
57.55949247180024,-0.9483548047372734,-0.4872058007317329,-18.578589158153164,1.497112861637671,7.940413656303083,0.7227934216377735
66.42745971214987,-0.9737585005083074,-0.5022687840247338,-21.45208155516147,2.0286760001259947,7.823629466806551,0.7363085262635571
74.84126207251013,-0.9660321071864644,-0.5335944599462669,-24.23874628652236,1.4768724354412743,7.900523834784645,0.7231736653235835
-6.299827659961829,-0.6141919395148622,0.7710735014343125,-1.5220310492014717,-2.1997021196360054,21.944495463885453,0.9635677812653964
52.43231884208598,-0.9607587426879196,-0.5167711286087211,-16.975941556274208,2.2231597329513413,8.237209420435189,0.7482191079987448
-6.788164806464375,-0.4658700916556072,0.7471842646100973,-1.3567717197513531,-9.73516244044781,22.29490691509358,0.9303463518613022
-6.22324785393891,-0.6140640938520341,0.7934280589703033,-1.5504624004935563,-2.221639316154752,21.924600712886548,0.9623620806789668
72.81723209115347,-0.97127020346467,-0.5027886144243585,-23.5853469591234,1.1899672828264445,7.975295506195847,0.72957962338731
61.197769256327376,-0.98273914495658,-0.4706397830589048,-19.75731446183657,2.963200415611009,7.884009313985899,0.7307031172109417
53.72714752070553,-0.9509240939408392,-0.4684872229796816,-17.332151132541934,1.850766175512541,7.985214369906952,0.7344664649091979
-6.960280759665569,-0.4358726994659465,0.7716377896909559,-1.458931142831034,-9.737916658942254,22.59709023875267,0.9140549724588716
-6.615631877877739,-0.4041625167292588,0.9633242606014248,-1.6388799481089276,-13.863275942061676,23.091346304960325,0.9185051538812888
-6.286395760258795,-0.6181451514613032,0.7767583989874012,-1.5483097906490009,-2.1162022383130035,21.985795222808854,0.9628382385894608
68.2227828806649,-0.964610691836398,-0.4937372400321416,-22.14842916448844,1.1265723707328297,8.215176304278136,0.7375547942876087
-6.7441903000115895,-0.4409683765277596,1.0086243430631083,-1.628432415181324,-10.091773741651313,23.26924241512623,0.9264118115012094
54.88398370878137,-0.9433041489383382,-0.4959319618669942,-17.712123000474936,1.6748281275908008,7.961876829548544,0.7320546482677996
-7.031090851617724,-0.4298565739299121,0.7195105236886702,-1.4200053177492595,-9.203046194814986,22.42890672494651,0.9141644145676068
-6.925205265875622,-0.4308834726096634,0.786657528560545,-1.470907114960239,-9.789845533638676,22.60386504644142,0.9132984630601952
-7.048191522661145,-0.4398141872530602,0.7135929579858633,-1.4037231902681158,-8.936462723625578,22.42688410121495,0.9094044538341146
-6.409274981049827,-0.6409332426694636,0.8008009290800171,-1.5789248683721768,-2.245116986433963,22.2880308900666,0.9622727532442482
52.401134881269,-0.9375525681749344,-0.4923449136985627,-16.89329852420471,1.4713239746632991,7.942266136683697,0.7304280233798381
-6.322993748454041,-0.6088198619414458,0.7797994757948397,-1.5343792738009716,-2.133331907408378,21.99077520139425,0.96391546338623
49.246746626949246,-0.9518734180897994,-0.493884417684749,-15.841115277705397,2.9596469528551355,7.869601301899727,0.7353968666891857
60.10420725019779,-0.966006452830485,-0.5162730421188808,-19.426850264441946,2.444233323546319,7.962383592536833,0.7356866935121922
43.33883028469262,-0.8962431485229527,-0.5057036283830713,-13.978343590660984,1.8035242677134515,8.04371864817173,0.7239036171552208
-6.917826172340789,-0.4202423473911532,0.7862369860229723,-1.4828156856909986,-9.88052877103896,22.57617713291495,0.9045826345522908
-6.285233467643394,-0.617501871247094,0.7769531239480549,-1.539764503223846,-2.156744232890971,21.9645452610878,0.9630043364272296
-7.007825872775223,-0.4228725800306982,0.8192081686996291,-1.5248044104634983,-9.919353508538755,22.8503296419156,0.9129104923639846
-6.808811757666253,-0.4540891003083755,0.7855072407341321,-1.427318786532863,-9.374219239443375,22.461347682180623,0.9115247162602712
-7.8456468816282,-0.409104891523218,0.6054564016351405,-1.4765238095315958,-13.321731032992332,23.33456610068793,0.8923714237317294
-6.8479915722033615,-0.4135893701755533,0.7290823481279527,-1.4262230140399474,-9.420591246620033,22.20931271343803,0.9028405782633706
-6.914226232386456,-0.4570008402725666,0.7838190061846124,-1.4427549142173863,-9.200905224446204,22.59724720090038,0.9127716085793194
-8.274210493228118,-0.5051616730373527,0.5140862987817701,-1.3235262114048698,-7.999650870101952,23.38108382963621,0.9087379719028192
-6.342385430938064,-0.6276759608921632,0.7904117592882456,-1.5578975472429848,-2.058344505227873,22.09650277588207,0.963355347690082
-6.334302866656467,-0.6114843805175884,0.7583933123213314,-1.5147856464701728,-2.0494200776838083,21.92961408569812,0.9640507931014344
-6.385920727840221,-0.6158835271076158,0.7770111952638088,-1.53525250943132,-2.153670253403628,22.08909771985783,0.9637119217038445
-6.456543280135979,-0.6325258668928815,0.806363113555712,-1.562550535957175,-2.1191106211920068,22.30203914228544,0.9611652548331248
-7.287138977793837,-0.4239723010975129,0.7238674890513197,-1.4569675755108344,-9.158670717553711,22.775944208826058,0.9182755909986624
59.41351456205862,-0.984682528438532,-0.4479262015697514,-19.116026419504408,1.883331543112132,7.801961257892153,0.7284504968890928
44.899084615686064,-0.9380340090470626,-0.4960552350224265,-14.432378723928364,2.517157932082304,7.917858464606441,0.7349900647037402
-6.977323713297181,-0.4417992711924587,0.7630737877506375,-1.4487695419257305,-9.676585221006938,22.59905408001924,0.9149630285008752
-6.792043337690556,-0.4337539486323688,0.7501647860105978,-1.4302899862139011,-9.472057442914824,22.262518820557,0.903338213236684
-6.219899419918603,-0.6190017770182031,0.7811615004392303,-1.5540429752083371,-2.185546748535671,21.920266208179097,0.9629764417078835
-8.435076582525674,-0.6189583107046364,0.3500771275215957,-1.1058155899126456,-7.613258484500747,23.17620289949213,0.8952172805753198
46.31996908833351,-0.9223854863277228,-0.5176214288835764,-14.986991480866957,1.9331617605573488,8.205531072876045,0.7328838994472786
-6.222315042613818,-0.6150282213636545,0.7922315391915892,-1.5299889146751613,-2.1175455100510385,21.859073064307715,0.9621900283837242
41.76364337030867,-0.9376930214184084,-0.4773732623914372,-13.358387650920749,2.643572297393721,7.797488856493134,0.7350015175688307
-6.346093945143994,-0.6256955817377912,0.7807325912830483,-1.5491966905401209,-2.0484248241519096,22.073696174860807,0.9618970151552
72.35400244266212,-0.9701855889748784,-0.5345666711650806,-23.48470833795581,1.7004099528066128,8.08800456911408,0.7352656057312139
46.08149162599563,-0.911153270540755,-0.5013160814683457,-14.857658384662564,2.511381369842516,7.965325272791898,0.7215841920665028
-7.103237904573028,-0.4352196055286809,0.7563589295708377,-1.4672627401643323,-9.65224416598448,22.745838555620715,0.9080374061803778
81.32762796066271,-1.016625413346786,-0.4838597098305536,-26.330599428499987,1.6781997893080105,7.89335896277241,0.7237298700808732
