,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
0,67.136,-0.9969,-0.4781,-21.6834,2.3344,7.8677,0.728
1,41.2069,-0.9488,-0.5057,-13.2894,4.8991,8.0324,0.7335
2,57.8196,-0.9402,-0.5083,-18.7394,1.5395,8.1654,0.735
3,67.28,-0.9515,-0.5166,-21.7655,1.5187,7.9055,0.7236
4,57.5595,-0.9484,-0.4872,-18.5786,1.4971,7.9404,0.7228
5,66.4275,-0.9738,-0.5023,-21.4521,2.0287,7.8236,0.7363
6,74.8413,-0.966,-0.5336,-24.2387,1.4769,7.9005,0.7232
7,73.418,-0.9875,-0.5053,-23.7513,1.2691,7.913,0.7241
8,52.4323,-0.9608,-0.5168,-16.9759,2.2232,8.2372,0.7482
9,68.4829,-0.9827,-0.5214,-22.1628,1.7448,7.9747,0.738
10,54.5745,-1.0027,-0.4776,-17.6363,4.7698,8.0658,0.7491
11,72.8172,-0.9713,-0.5028,-23.5853,1.19,7.9753,0.7296
12,61.1978,-0.9827,-0.4706,-19.7573,2.9632,7.884,0.7307
13,53.7271,-0.9509,-0.4685,-17.3322,1.8508,7.9852,0.7345
14,69.7925,-0.9496,-0.575,-22.7615,0.9405,8.4725,0.7411
15,84.0281,-0.9922,-0.5114,-27.1864,0.8273,7.7586,0.7168
16,63.2465,-0.9869,-0.4942,-20.4878,3.3121,8.0675,0.7355
17,68.2228,-0.9646,-0.4937,-22.1484,1.1266,8.2152,0.7376
18,35.044,-0.9133,-0.4454,-11.1977,1.8206,7.9176,0.7298
19,54.884,-0.9433,-0.4959,-17.7121,1.6748,7.9619,0.7321
20,53.1082,-0.9513,-0.4905,-17.1248,2.4068,7.9372,0.7283
21,47.6058,-0.897,-0.4869,-15.4255,1.2896,8.2095,0.7389
22,43.78,-0.9299,-0.4994,-14.0748,3.9531,7.8529,0.7285
23,66.1229,-0.9569,-0.5067,-21.4051,0.687,8.064,0.74
24,52.4011,-0.9376,-0.4923,-16.8933,1.4713,7.9423,0.7304
25,55.4255,-0.97,-0.439,-17.8176,1.5923,7.8319,0.7311
26,49.2467,-0.9519,-0.4939,-15.8411,2.9596,7.8696,0.7354
27,60.1042,-0.966,-0.5163,-19.4269,2.4442,7.9624,0.7357
28,43.3388,-0.8962,-0.5057,-13.9783,1.8035,8.0437,0.7239
29,63.818,-0.9706,-0.5281,-20.6312,2.1324,7.944,0.732
30,62.9814,-0.9566,-0.5017,-20.3788,1.8639,7.99,0.7289
31,72.4727,-1.0211,-0.5152,-23.5369,3.2928,8.1883,0.7367
32,54.9279,-0.9207,-0.4726,-17.7723,0.8438,8.1175,0.7357
33,77.7404,-0.9955,-0.5025,-25.1923,1.4411,7.9774,0.7255
34,55.0057,-0.9664,-0.4729,-17.7526,1.8957,8.0114,0.7279
35,23.6968,-0.8882,-0.5109,-7.4769,3.2933,7.8662,0.7554
36,63.2541,-0.9781,-0.4836,-20.4476,1.6591,7.9877,0.735
37,87.2627,-0.9898,-0.5036,-28.2478,0.8121,7.7584,0.718
38,60.5433,-0.9566,-0.4677,-19.5529,1.6039,7.94,0.7267
39,61.2841,-0.9586,-0.4856,-19.7929,1.9042,7.9051,0.7291
40,58.8212,-0.9573,-0.4867,-19.0038,0.5995,8.0411,0.7337
41,55.8604,-0.9478,-0.4965,-18.055,1.493,8.0729,0.7557
42,59.4135,-0.9847,-0.4479,-19.116,1.8833,7.802,0.7285
43,44.8991,-0.938,-0.4961,-14.4324,2.5172,7.9179,0.735
44,41.426,-0.919,-0.5235,-13.3342,3.3534,7.9691,0.7284
45,70.7864,-0.9843,-0.4934,-22.9305,0.2094,8.1231,0.731
46,72.7863,-0.9935,-0.4905,-23.5051,1.8559,7.7773,0.7201
47,45.855,-0.9173,-0.5015,-14.7741,2.4377,7.9558,0.7361
48,46.32,-0.9224,-0.5176,-14.987,1.9332,8.2055,0.7329
49,99.695,-0.9902,-0.5615,-32.5422,-0.9622,8.4967,0.7548
50,41.7636,-0.9377,-0.4774,-13.3584,2.6436,7.7975,0.735
51,58.1756,-0.9577,-0.4889,-18.7868,2.1488,7.945,0.734
52,72.354,-0.9702,-0.5346,-23.4847,1.7004,8.088,0.7353
53,46.0815,-0.9112,-0.5013,-14.8577,2.5114,7.9653,0.7216
54,54.1759,-0.9329,-0.4559,-17.4492,1.7615,7.8291,0.7288
55,81.3276,-1.0166,-0.4839,-26.3306,1.6782,7.8934,0.7237
56,73.2134,-0.9858,-0.483,-23.6944,1.1741,7.9545,0.7292
57,55.3893,-0.9566,-0.4717,-17.8674,1.3175,7.9774,0.7227
58,61.68,-0.9632,-0.4862,-19.9361,1.4999,7.9863,0.7308
59,63.7059,-0.9391,-0.4961,-20.5887,1.2861,7.8847,0.7248
60,66.255,-0.9545,-0.4952,-21.4837,0.7562,8.1581,0.7355
61,44.8976,-0.9226,-0.4821,-14.3609,2.7542,7.6441,0.732
62,59.6547,-0.9545,-0.4888,-19.2639,2.6888,7.8798,0.7295
63,56.4314,-0.9613,-0.493,-18.1922,1.957,7.9081,0.7287
64,48.4086,-0.9216,-0.5147,-15.6214,2.6345,7.9811,0.7221
65,58.5786,-0.964,-0.488,-18.9083,0.5543,8.0185,0.734
66,42.5358,-0.92,-0.4865,-13.6125,3.3867,7.6985,0.7197
67,67.913,-0.9497,-0.506,-21.9789,1.3018,7.925,0.7248
68,56.4826,-0.949,-0.4846,-18.2076,1.8795,7.8644,0.7229
69,57.6164,-0.9701,-0.4838,-18.5877,2.2151,7.9238,0.7273
70,52.8797,-0.9258,-0.4825,-17.0213,1.6478,7.8269,0.7329
71,61.5384,-0.9452,-0.4977,-19.8978,1.5323,7.9616,0.7287
72,71.9533,-0.978,-0.4895,-23.3485,1.1207,8.1428,0.7381
73,56.7123,-0.9691,-0.4882,-18.3057,2.5035,7.9554,0.733
74,58.7733,-0.9634,-0.5265,-18.9204,2.7999,7.7384,0.7336
75,72.7173,-0.9759,-0.4967,-23.5464,1.1957,7.9829,0.7276
76,62.9541,-0.9788,-0.4571,-20.371,1.0829,8.116,0.7473
77,74.4163,-0.9703,-0.5258,-24.1342,1.498,8.016,0.7345
78,58.2627,-0.9712,-0.4617,-18.7244,1.3873,7.7613,0.7294
79,64.7111,-0.9614,-0.5149,-20.9211,1.7034,7.9319,0.7383
80,66.7401,-0.9929,-0.4919,-21.5815,2.813,7.9257,0.7226
81,36.6974,-0.9184,-0.4384,-11.7154,2.4075,7.8498,0.7422
82,73.3084,-0.9802,-0.4994,-23.7087,1.5907,7.8411,0.7261
83,56.0452,-0.9325,-0.5283,-18.2091,1.4248,8.3222,0.7405
84,70.5753,-0.9764,-0.5053,-22.8188,2.1444,7.8294,0.7178
85,61.8272,-0.9502,-0.5153,-19.9593,1.7926,7.8601,0.7326
86,59.5473,-0.964,-0.4852,-19.2274,1.6369,7.9587,0.727
87,73.7514,-0.9891,-0.4948,-23.9222,-0.5084,8.2619,0.7602
88,55.1207,-0.9625,-0.4687,-17.7289,2.175,7.79,0.729
89,39.4891,-0.9184,-0.4756,-12.6296,2.3526,7.846,0.7338
90,60.3855,-0.9587,-0.4872,-19.5048,1.3268,7.9721,0.7232
91,65.9018,-0.9673,-0.4995,-21.2791,2.5715,7.791,0.7281
92,91.7787,-0.9876,-0.5226,-29.8587,-0.3758,8.2202,0.7377
93,61.0183,-0.9579,-0.5077,-19.7114,1.9131,7.9274,0.7284
94,42.7771,-0.9302,-0.4419,-13.6905,1.3161,7.8368,0.7186
95,47.8581,-0.9347,-0.4831,-15.3785,2.8363,7.8223,0.7325
96,56.4916,-0.957,-0.4965,-18.2271,3.5627,7.8437,0.7252
97,59.5719,-0.9592,-0.4836,-19.2158,1.9475,7.867,0.7319
98,61.6481,-0.9877,-0.5102,-19.9903,5.2725,8.0367,0.7438
99,44.5616,-0.9387,-0.4782,-14.2662,3.0746,7.7152,0.7284
100,68.3359,-0.9762,-0.4802,-22.0724,1.7821,7.8301,0.7121
101,46.2074,-0.9394,-0.4452,-14.8299,2.0616,7.8656,0.7326
102,45.2778,-0.9172,-0.4862,-14.4868,1.6582,7.7099,0.7362
103,66.0086,-0.9686,-0.4907,-21.3753,0.9264,8.1035,0.7421
104,25.0005,-0.893,-0.4373,-7.8638,3.0018,7.7015,0.7159
105,55.0095,-0.9609,-0.5228,-17.7194,2.5943,7.8372,0.7249
106,77.8568,-0.9761,-0.4991,-25.277,0.342,8.1593,0.7286
107,55.1673,-0.9483,-0.4879,-17.7959,1.9716,7.9394,0.7231
108,64.9165,-0.974,-0.4747,-20.9354,1.8373,7.7899,0.719
109,58.8164,-0.9531,-0.4798,-18.985,2.7478,7.8743,0.7275
110,43.2338,-0.9195,-0.5201,-13.993,2.7801,8.2135,0.7357
111,60.7393,-0.9381,-0.5318,-19.8084,0.8932,8.5597,0.7524
112,50.9403,-0.9352,-0.495,-16.5007,2.004,8.2146,0.7357
113,87.6732,-0.9838,-0.5125,-28.5233,-0.1691,8.2439,0.7406
114,71.7796,-0.9889,-0.4808,-23.1989,1.3368,7.8814,0.7207
115,69.5764,-0.9834,-0.4758,-22.4857,1.0841,7.9003,0.7328
116,42.598,-0.9192,-0.4935,-13.6356,2.9609,7.7255,0.7266
117,59.6051,-0.9676,-0.4906,-19.1957,2.7608,7.7367,0.7165
118,39.6602,-0.9095,-0.4999,-12.7738,3.1055,8.0433,0.7379
119,42.367,-0.9045,-0.4993,-13.5737,2.5795,7.7352,0.7156
120,60.5603,-0.9654,-0.4888,-19.5368,1.7381,7.8763,0.7285
121,58.592,-0.9686,-0.4825,-18.9064,2.0928,7.9152,0.7234
122,45.3448,-0.9298,-0.5073,-14.5473,2.1892,7.83,0.7414
123,39.2385,-0.891,-0.4671,-12.5763,2.4229,7.8208,0.7281
124,30.624,-0.9179,-0.426,-9.6645,2.4282,7.6868,0.7411
125,70.3186,-0.9747,-0.4765,-22.8136,0.3619,8.202,0.7387
126,65.4037,-0.971,-0.4826,-21.1496,1.9175,7.9299,0.7292
127,57.7133,-0.9648,-0.4915,-18.6255,2.379,7.9172,0.72
128,81.4456,-0.9869,-0.5122,-26.4742,0.4286,8.2231,0.7408
129,53.6591,-0.9479,-0.4699,-17.2659,1.9751,7.8292,0.7322
130,53.1404,-0.974,-0.5065,-17.1451,4.4738,7.9168,0.7483
131,79.2054,-0.9809,-0.5117,-25.7674,0.3568,8.3134,0.7329
132,48.5057,-0.932,-0.4309,-15.527,1.6063,7.6805,0.7304
133,35.6556,-0.8921,-0.4413,-11.3818,2.8235,7.7633,0.72
134,63.3363,-0.9458,-0.4985,-20.4602,1.4098,7.8849,0.7226
135,45.9947,-0.9062,-0.5327,-14.7753,2.1709,7.7984,0.7307
136,57.501,-0.9601,-0.4864,-18.5147,2.4038,7.7833,0.7249
137,63.2906,-0.9844,-0.5203,-20.4541,2.5884,7.9417,0.7332
138,39.7218,-0.926,-0.4246,-12.747,1.5023,8.03,0.7528
139,54.235,-0.9513,-0.4741,-17.5018,2.781,7.9376,0.726
140,24.6219,-0.8958,-0.4836,-7.7592,4.1983,7.7308,0.732
141,47.0656,-0.9399,-0.4949,-15.1342,3.2361,7.8385,0.7289
142,65.7156,-0.9824,-0.5201,-21.2742,2.4231,8.009,0.7231
143,70.2837,-0.9787,-0.501,-22.7612,1.156,8.0192,0.7314
144,71.753,-0.9807,-0.5017,-23.2402,1.948,7.9409,0.7204
145,60.6133,-0.9361,-0.555,-19.6884,1.5827,8.2489,0.7455
146,69.9377,-0.9597,-0.522,-22.6277,1.9106,7.8641,0.7176
147,51.9575,-0.9618,-0.524,-16.8623,4.2509,8.2444,0.7456
148,60.9373,-0.9735,-0.4831,-19.6819,1.9596,7.9568,0.7238
149,60.899,-0.9304,-0.5269,-19.6954,1.8384,7.9232,0.7331
150,46.856,-0.9449,-0.5414,-15.0462,3.5902,7.7924,0.7375
151,40.0151,-0.9342,-0.4497,-12.8664,2.2098,8.0819,0.751
152,55.4125,-0.9274,-0.5248,-18.0561,0.7279,8.5385,0.7486
153,44.7705,-0.9338,-0.4946,-14.399,3.5805,7.8798,0.7309
154,55.0082,-0.9597,-0.4706,-17.7195,1.4525,7.9302,0.7382
155,36.3757,-0.8959,-0.473,-11.6228,3.4031,7.7588,0.7209
156,47.5102,-0.9365,-0.4639,-15.2272,2.246,7.7388,0.733
157,50.6506,-0.9394,-0.484,-16.3143,2.069,7.9021,0.7243
158,49.1271,-0.9301,-0.5051,-15.8069,2.2927,7.8955,0.7476
159,35.822,-0.9131,-0.4702,-11.3503,2.6698,7.5685,0.7208
160,66.4289,-0.9881,-0.5676,-21.5612,4.6989,8.0528,0.7386
161,43.1553,-0.9229,-0.505,-13.8596,2.5187,7.8975,0.7384
162,47.8397,-0.9455,-0.4522,-15.3921,2.1267,7.9627,0.7519
163,85.1059,-1.0026,-0.5021,-27.7368,0.458,8.4623,0.7497
164,50.6787,-0.9494,-0.4879,-16.3188,2.6017,7.8999,0.7334
165,69.2955,-0.9435,-0.492,-22.4656,-0.0369,8.0733,0.7314
166,57.0535,-0.9606,-0.4743,-18.4017,1.9018,7.926,0.7308
167,76.2299,-0.9812,-0.5014,-24.7473,0.342,8.1709,0.7385
168,26.9488,-0.9114,-0.4412,-8.4556,2.8862,7.6462,0.7485
169,66.9911,-0.9509,-0.5315,-21.6951,1.8148,7.956,0.7308
170,73.4931,-0.9851,-0.4644,-23.8975,-0.5011,8.4339,0.7621
171,46.5489,-0.9274,-0.4574,-14.9537,2.0716,7.8567,0.7279
172,60.251,-0.9556,-0.4954,-19.4986,2.8257,7.9932,0.7268
173,84.3256,-1.0114,-0.4783,-27.3715,0.4317,8.1278,0.7411
174,22.9506,-0.8767,-0.4482,-7.1303,3.1749,7.4917,0.7308
175,60.469,-0.9688,-0.4819,-19.5187,1.7759,7.9258,0.7318
176,43.774,-0.8998,-0.5856,-14.1942,2.5613,8.2373,0.7434
177,43.4862,-0.962,-0.4692,-13.9999,4.8625,7.9672,0.7295
178,65.5694,-1.009,-0.5073,-21.2681,4.0497,8.118,0.7409
179,65.7274,-0.9747,-0.479,-21.2565,0.3486,8.0751,0.7413
180,43.9515,-0.9231,-0.4457,-14.0967,2.1326,7.8401,0.7321
181,53.32,-0.9667,-0.4711,-17.1761,2.8219,7.8882,0.7222
182,36.56,-0.9261,-0.4504,-11.7068,3.2067,7.9373,0.7419
183,100.1733,-1.0286,-0.5365,-32.6427,0.1006,8.3559,0.743
184,65.3931,-0.97,-0.5578,-21.1435,3.0951,7.8586,0.7329
185,51.3977,-0.949,-0.4867,-16.5505,2.5583,7.884,0.7234
186,33.7972,-0.9517,-0.4212,-10.7703,2.4574,7.9431,0.7518
187,67.3502,-0.972,-0.5169,-21.8251,1.5906,8.0804,0.7382
188,54.3324,-0.9578,-0.489,-17.4765,1.7791,7.8393,0.7306
189,46.7197,-0.9031,-0.4508,-15.0316,1.4791,7.8941,0.7235
190,54.5752,-0.9783,-0.4425,-17.5864,1.4685,8.0166,0.7337
191,61.0381,-0.9556,-0.4922,-19.7221,1.463,7.9566,0.7241
192,50.0081,-0.9373,-0.4486,-15.9979,1.8567,7.6144,0.7335
193,66.0112,-0.9716,-0.4827,-21.3212,1.2615,7.9035,0.7231
194,41.1825,-0.9683,-0.4309,-13.1922,2.67,7.9565,0.7486
195,67.2512,-1.0187,-0.4661,-21.7434,2.3849,8.0089,0.7481
196,68.0402,-0.9537,-0.5122,-22.0691,0.3212,8.1587,0.7564
197,50.051,-0.9244,-0.4915,-16.1325,3.1815,7.8603,0.7299
198,62.5601,-0.9615,-0.447,-20.2025,0.5892,7.9659,0.7117
199,48.1756,-0.9462,-0.5077,-15.5438,3.0121,8.0464,0.7411
200,72.1718,-0.9958,-0.4981,-23.3464,1.7514,7.9297,0.7271
201,46.9179,-0.9369,-0.4755,-15.0797,1.7654,7.9111,0.7257
202,57.7974,-0.973,-0.4699,-18.6253,2.1272,7.8748,0.7352
203,49.1945,-0.9398,-0.4767,-15.798,2.0544,7.8209,0.7306
204,50.9293,-0.9491,-0.458,-16.3439,2.2253,7.7301,0.7288
205,83.906,-0.9857,-0.5003,-27.3091,-0.9846,8.3983,0.7459
206,53.875,-0.955,-0.4778,-17.3602,1.6797,7.933,0.7349
207,58.6262,-0.9617,-0.4965,-18.9327,2.3562,7.9336,0.7267
208,33.4901,-0.9293,-0.4006,-10.5964,1.7749,7.7163,0.7394
209,72.2084,-0.9697,-0.5018,-23.4613,1.0696,8.2308,0.739
210,58.9536,-0.9785,-0.4959,-19.0344,2.7494,7.9398,0.7283
211,52.422,-0.9283,-0.4787,-16.8883,1.2062,7.9198,0.7252
212,50.6284,-0.9682,-0.4256,-16.2815,1.386,7.9621,0.7385
213,42.5836,-0.9354,-0.4769,-13.6093,3.0265,7.6977,0.7323
214,64.0105,-0.9679,-0.4853,-20.6652,0.5071,7.9264,0.7254
215,27.7876,-0.9175,-0.4927,-8.809,3.7263,7.8512,0.7455
216,70.9107,-0.967,-0.5187,-22.9984,1.2845,8.0682,0.7326
217,63.1436,-0.9381,-0.5225,-20.5841,0.6557,8.5243,0.7484
218,53.6459,-0.964,-0.4818,-17.3463,3.8294,8.0361,0.734
219,63.5137,-0.9673,-0.4933,-20.5281,1.5035,7.956,0.7244
220,54.8991,-0.953,-0.4964,-17.8626,0.8717,8.5313,0.7474
221,62.7268,-0.9893,-0.479,-20.179,1.1936,7.7863,0.7488
222,62.2619,-0.9788,-0.5226,-20.1173,2.9918,7.915,0.7395
223,57.6307,-0.9627,-0.4663,-18.6087,1.5121,8.0198,0.7397
224,72.3871,-1.0013,-0.4692,-23.4025,1.979,7.8794,0.7228
225,42.0166,-0.9417,-0.4038,-13.4858,0.4764,8.0956,0.7493
226,56.0533,-0.9763,-0.4926,-18.0806,2.7687,7.9344,0.7306
227,77.8971,-0.9705,-0.4966,-25.3392,0.5477,8.2769,0.7442
228,21.5327,-0.905,-0.4586,-6.8909,2.1641,8.3601,0.7574
229,42.6067,-0.9573,-0.4419,-13.6787,2.9557,7.9706,0.7441
230,73.6225,-1.0148,-0.5587,-23.879,4.4903,7.9839,0.7407
231,45.2676,-0.9261,-0.5014,-14.6446,2.5135,8.1875,0.7411
232,59.4011,-0.9788,-0.5075,-19.1085,2.8639,7.7021,0.7321
233,23.7939,-0.9115,-0.4139,-7.4505,2.6747,7.7652,0.7464
234,47.1056,-0.9485,-0.4897,-15.1214,2.7933,7.8279,0.7342
235,32.1946,-0.9383,-0.4306,-10.2405,2.8949,7.8939,0.753
236,50.3365,-0.9737,-0.448,-16.2078,1.954,8.0205,0.7409
237,48.2941,-0.9368,-0.4533,-15.5426,1.6782,7.9512,0.7256
238,60.0129,-0.9523,-0.5113,-19.3199,1.9715,7.7298,0.72
239,51.0618,-0.9399,-0.5045,-16.4579,2.481,7.9283,0.7327
240,39.4161,-0.9278,-0.4997,-12.7008,2.5479,8.1546,0.7429
241,50.1325,-0.9298,-0.4894,-16.1133,1.9503,7.8157,0.7382
242,46.6036,-0.9287,-0.4587,-14.9968,1.9438,7.968,0.7365
243,70.2954,-0.9646,-0.5184,-22.6804,2.1011,7.6624,0.7154
244,63.5321,-0.9523,-0.5021,-20.5108,1.4018,7.8456,0.7206
245,60.5199,-0.9545,-0.5101,-19.5289,1.8818,7.8622,0.7299
246,34.6863,-0.9085,-0.489,-11.0519,3.6101,7.7416,0.7331
247,58.1923,-0.9699,-0.4811,-18.7824,1.9593,7.9694,0.736
248,50.9618,-0.937,-0.4856,-16.4095,2.6174,7.8632,0.7335
249,70.3383,-0.9884,-0.4627,-22.6264,1.4628,7.5824,0.729
250,25.4249,-0.8954,-0.4247,-7.9299,2.0687,7.5874,0.7521
251,45.6749,-0.929,-0.4846,-14.6318,2.4989,7.7359,0.7287
252,54.4597,-0.9523,-0.4887,-17.5632,2.2395,7.9306,0.7338
253,44.9494,-0.9393,-0.5357,-14.5873,3.4204,8.3223,0.7399
254,46.0647,-0.9371,-0.5116,-14.9246,2.659,8.2681,0.7383
255,58.6937,-0.9248,-0.5179,-18.97,2.3373,7.8855,0.7258
256,62.8289,-0.974,-0.4849,-20.2813,1.8739,7.8797,0.7224
257,68.2059,-0.987,-0.4788,-22.053,1.5957,7.9552,0.7272
258,63.9292,-0.9445,-0.5166,-20.7105,0.7977,8.097,0.7243
259,74.3243,-0.9813,-0.5091,-24.074,1.2044,7.9555,0.7254
260,31.5278,-0.9102,-0.5247,-10.1545,3.8884,8.1783,0.7445
261,64.7463,-0.9819,-0.5,-20.9331,1.7441,7.978,0.7333
262,46.521,-0.9053,-0.5128,-15.0505,2.4074,8.1296,0.7371
263,55.2036,-0.9529,-0.4836,-17.8136,2.0435,7.9601,0.7269
264,67.561,-1.0069,-0.4798,-21.8422,2.8581,7.9421,0.7319
265,60.3185,-0.9509,-0.487,-19.4749,2.1655,7.8664,0.7379
266,36.5055,-0.9074,-0.4374,-11.6116,1.8064,7.7123,0.7285
267,49.7649,-0.9395,-0.447,-16.0151,2.1554,7.8789,0.7303
268,76.4666,-1.007,-0.4988,-24.7114,2.1056,7.7743,0.7213
269,81.7513,-0.9763,-0.5137,-26.5573,-0.0422,8.1552,0.7465
270,34.6159,-0.8746,-0.5195,-11.1695,2.7331,8.1271,0.7421
271,43.9497,-0.9385,-0.445,-14.1116,2.2818,7.9173,0.7448
272,56.5965,-0.9695,-0.4883,-18.2115,0.501,7.8965,0.7384
273,74.3189,-0.9766,-0.4995,-24.0334,0.6069,7.8781,0.7206
274,52.9899,-0.9183,-0.4856,-17.0412,1.6643,7.7378,0.7161
275,51.2839,-0.973,-0.4877,-16.5222,3.3288,7.919,0.7363
276,42.283,-0.941,-0.4738,-13.5246,3.0515,7.7571,0.7306
277,61.3222,-0.951,-0.4985,-19.8009,1.5069,7.9044,0.7311
278,46.3231,-0.9514,-0.4856,-14.8934,2.274,7.9351,0.7368
279,54.5776,-0.9376,-0.4993,-17.6089,1.7198,7.9443,0.7309
280,71.7039,-0.969,-0.5186,-23.3736,0.7246,8.511,0.7478
281,31.4701,-0.937,-0.4326,-9.9982,3.1207,7.871,0.7387
282,68.9366,-0.988,-0.5218,-22.3038,2.724,7.914,0.7273
283,67.2535,-0.969,-0.5055,-21.7716,1.6777,7.9868,0.7356
284,-0.2119,-0.591,-0.4864,-0.0978,0.3463,8.7627,0.6867
285,50.3971,-0.9562,-0.525,-16.2575,4.169,7.9254,0.7269
286,50.6193,-0.9517,-0.5212,-16.3594,6.4935,7.889,0.7246
287,84.4319,-0.9699,-0.5101,-27.4643,-0.6787,8.2734,0.7407
288,46.3212,-0.9347,-0.4766,-14.9077,3.0471,7.9118,0.7325
289,55.7799,-0.937,-0.5196,-18.0732,0.5526,8.2231,0.7391
290,74.0534,-0.9629,-0.5174,-24.039,1.1474,8.0854,0.7362
291,61.8927,-0.9598,-0.4902,-20.0727,2.5612,8.1366,0.7379
292,64.6645,-0.9761,-0.454,-20.8505,1.6919,7.8005,0.7208
293,47.2075,-0.9414,-0.5008,-15.1763,3.6143,7.8132,0.7357
294,56.7182,-0.943,-0.5191,-18.2846,2.7675,7.7823,0.7283
295,55.5509,-0.9168,-0.505,-17.8853,2.1184,7.7139,0.7176
296,92.9154,-1.0083,-0.539,-30.1969,0.4638,8.0817,0.7367
297,45.7687,-0.9108,-0.4735,-14.7393,1.2849,8.0137,0.7426
298,10.6729,-0.8718,-0.4105,-3.2264,2.1494,7.9916,0.7507
299,52.5577,-0.9525,-0.4932,-16.936,2.4821,7.9144,0.7332
300,61.2996,-0.9687,-0.4953,-19.7837,2.5212,7.8513,0.7215
301,43.0834,-0.9441,-0.477,-13.7755,3.0418,7.729,0.7333
302,50.7527,-0.9554,-0.4824,-16.3352,2.796,7.8731,0.7314
303,66.5153,-0.9665,-0.4964,-21.4863,1.2173,7.8802,0.7175
304,51.1593,-0.965,-0.471,-16.4288,2.23,7.8112,0.7374
305,51.8929,-0.9389,-0.5217,-16.7045,3.414,7.781,0.7233
306,42.409,-0.9152,-0.5013,-13.609,3.7408,7.7755,0.7234
307,72.8526,-0.9629,-0.5482,-23.5601,0.9472,7.84,0.7334
308,31.974,-0.9023,-0.4519,-10.0859,2.4642,7.5521,0.7362
309,66.7868,-0.9554,-0.5225,-21.6245,1.5766,7.9823,0.7282
310,59.8019,-0.9614,-0.4713,-19.295,1.8492,7.895,0.7278
311,67.7267,-0.9765,-0.4595,-21.9387,1.0749,8.1072,0.7403
312,66.8015,-0.9986,-0.5241,-21.6682,3.4033,8.1209,0.7451
313,77.5679,-0.9755,-0.4838,-25.1353,0.7601,7.9648,0.7206
314,58.8058,-0.9668,-0.4802,-18.9745,2.3581,7.8947,0.7103
315,58.2698,-0.9591,-0.4749,-18.7661,1.8618,7.8185,0.7274
316,57.8873,-0.9559,-0.4391,-18.6908,0.4598,8.0655,0.7517
317,43.3048,-0.9442,-0.4319,-13.8962,1.2958,7.99,0.7482
318,41.3189,-0.9425,-0.434,-13.2279,1.8497,7.9137,0.7396
319,61.1831,-0.9688,-0.4701,-19.7458,1.3706,7.9403,0.7338
320,67.92,-0.949,-0.5322,-21.9954,1.5365,7.9578,0.7325
321,93.7546,-0.9632,-0.4767,-30.5931,-3.0925,8.6229,0.763
322,78.353,-0.9512,-0.4983,-25.3838,0.0438,7.9277,0.7353
323,78.1443,-1.0137,-0.4615,-25.2194,0.9326,7.7448,0.7248
324,43.0378,-0.9235,-0.4424,-13.8343,1.9006,8.0008,0.7412
325,40.2997,-0.922,-0.4659,-12.8182,2.5486,7.5805,0.7292
326,68.1668,-0.9316,-0.561,-22.199,0.9506,8.3448,0.7434
327,69.0041,-0.9735,-0.5512,-22.3618,1.6229,8.0361,0.7343
328,58.6467,-0.9894,-0.5054,-18.9818,4.2362,8.0352,0.7362
329,62.4192,-0.9649,-0.4845,-20.1493,1.7196,7.8794,0.7341
330,47.05,-0.9172,-0.5058,-15.186,2.4313,8.0567,0.7396
331,46.5204,-0.9291,-0.5208,-15.0455,2.2284,8.1896,0.7462
332,62.1913,-0.9613,-0.4674,-20.0866,0.6473,7.9888,0.7293
333,83.1627,-0.9716,-0.5013,-27.0934,-0.8056,8.4433,0.7482
334,40.928,-0.9412,-0.4396,-13.0485,1.8602,7.7552,0.7412
335,27.3907,-0.9019,-0.4038,-8.6698,1.3188,7.9143,0.7421
336,54.5228,-0.9546,-0.4623,-17.5852,1.396,7.989,0.7428
337,58.4657,-0.96,-0.4864,-18.8402,2.0086,7.8435,0.7288
338,61.0497,-0.9285,-0.5283,-19.7882,1.4612,8.0861,0.7324
339,66.8202,-0.9457,-0.5226,-21.6376,1.4608,7.9605,0.7314
340,82.916,-0.9747,-0.5199,-26.9515,-0.1612,8.2093,0.7383
341,75.0463,-0.9433,-0.57,-24.3643,1.4553,8.004,0.7332
342,63.1733,-0.9778,-0.478,-20.3978,1.9756,7.899,0.7283
343,45.4029,-0.9194,-0.5273,-14.6068,2.7079,7.9153,0.7422
344,49.3299,-0.9307,-0.5084,-15.9452,2.2947,8.1009,0.7343
345,66.5934,-0.988,-0.4666,-21.5059,1.9147,7.8761,0.7295
346,76.3723,-1.0019,-0.5141,-24.6899,1.816,7.8242,0.7303
347,50.2513,-0.914,-0.4775,-16.1785,1.793,7.8475,0.7254
348,43.0211,-0.8962,-0.5058,-13.8599,2.5871,7.9512,0.7225
349,71.2891,-0.9649,-0.5534,-23.206,3.37,8.2419,0.7476
350,43.8672,-0.9285,-0.501,-14.0792,3.6483,7.797,0.7272
351,48.5599,-0.9683,-0.4613,-15.6088,2.2608,7.9505,0.7483
352,63.1883,-0.9863,-0.4711,-20.3985,1.8866,7.9193,0.7324
353,42.7182,-0.9279,-0.4906,-13.6798,2.879,7.7753,0.7372
354,42.6643,-0.9297,-0.4563,-13.6831,2.6215,7.8568,0.7269
