,y_predicted,y_actual,Relative Error
84,7.156658313858156,7.1459844677143876,0.0014936844870000227
85,5.177579538183107,5.111987788356544,0.01283096762788828
86,7.482026141397793,7.358193752733032,0.016829182925329506
87,7.058667025639945,6.96979066990159,0.012751653521268532
88,6.994526967221106,6.927557906278317,0.00966705177333804
89,6.442826975317661,6.419994928147142,0.003556396449850131
90,7.1567557224621385,7.088408778675395,0.009642071432499386
91,5.4385490127798475,5.278114659230517,0.030396147849641446
92,6.4559579585843085,6.434546518787453,0.0033275755695197444
93,6.432609127624128,6.5337888379333435,0.01548561069525145
94,6.198650388651147,6.180016653652572,0.0030151593503492035
95,5.6202000981379205,5.707110264748875,0.015228401516573656
96,5.754280588566081,5.673323267171493,0.014269823449519438
97,5.158479455417673,5.170483995038151,0.002321743889353172
98,5.51751515326608,5.572154032177765,0.009805701456951648
99,7.05357163234523,7.110696122978827,0.008033600317835845
100,7.350693012212968,7.183111701743281,0.023329904563368677
101,7.229055840666348,6.952728644624869,0.03974370497762873
102,8.018607036185665,7.903226808730733,0.014599128969381363
103,7.590893174927239,7.498315870766981,0.012346412948697073
104,6.898074183650832,7.022868086082641,0.01776964922338727
105,7.36884593085104,7.630461261783627,0.03428565088756302
106,6.0006475310722,6.56244409369372,0.08560782455448059
107,7.482456948131116,7.667158255319148,0.024089930198048802
108,7.603859635239332,7.884952945759814,0.035649332653486715
109,7.538309908929578,7.727535110475448,0.02448713578659209
110,8.372624625680986,8.261009786023827,0.013511040726037133
111,8.499736356928693,8.422442854870427,0.009177088332937728
112,8.447791272292935,8.471777327885755,0.0028312896650231015
113,8.442630174882506,8.619027497297505,0.020466035462853395
114,8.499736356928693,8.422442854870427,0.009177088332937728
