,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,y_pred,y_act
0,1.0,2.064327903869788,0.01980262729617973,3.044522437723423,0.04284490145672665,0.856898029134533,5.881707113123384,5.3706380281276624
1,1.0,1.506297153514587,-1.5606477482646683,3.044522437723423,0.037009622501850484,0.7401924500370096,6.258054556865422,5.4510384535657
4,1.0,3.0204248861443626,0.11332868530700327,3.033509637888021,0.05122950819672131,1.0245901639344261,6.512761414719183,6.684611727667927
6,1.0,1.6193882432872684,0.14842000511827322,3.044522437723423,0.05241090146750524,1.0482180293501049,7.817782128709775,8.335431477880796
8,1.0,1.3862943611198906,-1.5606477482646683,3.044522437723423,0.04638218923933209,0.9276437847866419,7.9079721325328425,8.63141433550626
9,1.0,1.5830939370944985,-0.8915981192837836,3.044522437723423,0.05122950819672131,1.0245901639344261,8.175919316361504,8.735525185733225
10,1.0,1.8229350866965048,-0.6348782724359695,3.044522437723423,0.042662116040955635,0.8532423208191127,6.412943424413163,6.261491684321042
11,1.0,3.0349529867072724,-0.5621189181535413,3.0392705755684744,0.04248088360237893,0.8496176720475785,5.2759044048944075,5.10594547390058
13,1.0,1.8825138324965192,0.16551443847757333,3.044522437723423,0.04945598417408507,0.9891196834817013,7.068431918732996,7.003065458786462
15,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04512635379061372,0.9025270758122743,6.702193386551444,7.199678345691172
16,1.0,3.0252910757955354,0.11332868530700327,3.033509637888021,0.04405286343612335,0.8810572687224669,5.334653836823668,5.181783550292085
17,1.0,3.152736022363656,0.11332868530700327,3.033509637888021,0.05512679162072767,1.1025358324145536,7.020331456172526,6.985641817639208
20,1.0,3.4307561839036995,-0.5621189181535413,3.0392705755684744,0.044762757385854966,0.8952551477170994,5.261244065807357,5.583496308781699
21,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04084967320261438,0.8169934640522876,6.002980435859526,5.53338948872752
22,1.0,1.7783364488959144,-0.4620354595965587,3.044522437723423,0.03717472118959108,0.7434944237918215,5.473764046472702,4.812184355372417
24,1.0,3.054001181677967,-0.5621189181535413,3.0392705755684744,0.04299226139294927,0.8598452278589854,5.340851916808067,5.3612921657094255
26,1.0,1.8809906029559975,-0.579818495252942,3.044522437723423,0.04748338081671415,0.949667616334283,7.1170173308071405,7.652070746116482
27,1.0,2.155244505095337,-0.7133498878774648,3.044522437723423,0.040983606557377046,0.819672131147541,5.851895479771802,5.676753802268282
28,1.0,1.534714366238164,-1.6607312068216509,3.044522437723423,0.0413564929693962,0.8271298593879239,6.990535620939976,6.8308742346461795
29,1.0,1.843719208158766,-0.6931471805599453,3.044522437723423,0.04638218923933209,0.9276437847866419,7.029688780706957,7.392647520721623
30,1.0,2.928523523860541,0.11332868530700327,3.033509637888021,0.044444444444444446,0.8888888888888888,5.493469799078539,5.236441962829949
31,1.0,1.803358605071407,-0.5447271754416722,3.044522437723423,0.043859649122807015,0.8771929824561403,6.583205666964675,6.709304340258298
32,1.0,2.018895041811802,-0.941608539858445,3.044522437723423,0.04022526146419952,0.8045052292839904,5.974671031953491,4.867534450455582
33,1.0,3.1354942159291497,0.11332868530700327,3.033509637888021,0.04508566275924256,0.9017132551848512,5.395554288064677,5.627621113690637
37,1.0,3.2188758248682006,-0.5621189181535413,3.0392705755684744,0.062034739454094295,1.2406947890818858,8.29267552116152,7.3277805384216315
41,1.0,2.1400661634962708,-0.37106368139083207,3.044522437723423,0.04488330341113106,0.8976660682226212,6.3346065404097285,6.461468176353717
42,1.0,1.8594181177018698,-0.18632957819149348,3.044522437723423,0.03894080996884735,0.778816199376947,5.546361296379227,4.382026634673881
43,1.0,1.851599469584072,-0.31471074483970024,3.044522437723423,0.04280821917808219,0.8561643835616438,6.24998280295907,6.182084906716632
44,1.0,3.0819099697950434,0.11332868530700327,3.033509637888021,0.050454086781029264,1.0090817356205852,6.325752872871986,6.4692503167957724
45,1.0,1.7387102481382397,-0.5978370007556204,3.044522437723423,0.048216007714561235,0.9643201542912246,7.385112447673805,7.865955413933502
46,1.0,3.1135153092103742,0.11332868530700327,3.033509637888021,0.05753739930955121,1.1507479861910241,7.452873199235812,6.946975992135418
48,1.0,2.081938421878423,-0.23572233352106983,3.044522437723423,0.046125461254612546,0.922509225092251,6.527520606065357,6.6039438246004725
49,1.0,3.0007198150650303,-0.5621189181535413,3.0392705755684744,0.04743833017077799,0.9487666034155597,6.119953960979917,6.669498089857879
51,1.0,1.7544036826842861,-0.7765287894989963,3.044522437723423,0.03790750568612585,0.7581501137225171,5.772968872346561,5.198497031265826
52,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04038772213247173,0.8077544426494345,5.927454063435058,4.6913478822291435
53,1.0,2.0906287310704004,-0.23572233352106983,3.044522437723423,0.044762757385854966,0.8952551477170994,6.296213139759498,6.021023349349527
54,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.043668122270742356,0.8733624454148472,6.463780827366566,6.405228458030842
55,1.0,3.104586678466073,0.11332868530700327,3.033509637888021,0.04926108374384237,0.9852216748768473,6.1084892767930405,6.230481447578482
56,1.0,1.6174060820832772,0.7608058290337602,3.044522437723423,0.05107252298263534,1.0214504596527068,7.297230998618771,5.723585101952381
57,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04382120946538125,0.8764241893076249,6.488809712941272,6.522092798170152
60,1.0,3.091042453358316,0.11332868530700327,3.033509637888021,0.05065856129685917,1.0131712259371835,6.350236998949178,6.54965074223381
61,1.0,3.258096538021482,-0.5621189181535413,3.0392705755684744,0.06693440428380187,1.3386880856760375,9.055321754583366,7.715569534520208
62,1.0,3.1484533605716547,0.11332868530700327,3.033509637888021,0.06082725060827251,1.2165450121654502,7.956519425478502,6.690842277418564
63,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04180602006688963,0.8361204013377926,6.159337708537606,5.43372200355424
64,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.040032025620496396,0.800640512409928,5.869299706902802,4.430816798843313
66,1.0,1.9459101490553132,0.1570037488096647,3.044522437723423,0.05319148936170213,1.0638297872340425,7.621282311627766,7.8628820346414905
67,1.0,3.0349529867072724,0.11332868530700327,3.033509637888021,0.045372050816696916,0.9074410163339383,5.540868542281003,5.5909869805108565
70,1.0,1.8562979903656263,-0.6539264674066639,3.044522437723423,0.04681647940074907,0.9363295880149812,7.068921286668833,7.661997558901893
72,1.0,1.8825138324965192,0.1570037488096647,3.044522437723423,0.05219206680584551,1.0438413361169103,7.519986226782843,7.621195162809845
73,1.0,1.8325814637483102,0.0,3.044522437723423,0.05428881650380022,1.0857763300760044,7.989563731729751,8.622633703874234
75,1.0,1.472472057360943,-0.040821994520255166,3.044522437723423,0.04906771344455348,0.9813542688910697,7.508953914401724,7.510977752014095
76,1.0,3.044522437723423,0.11332868530700327,3.033509637888021,0.05307855626326964,1.0615711252653928,6.791463995792904,7.017506142941256
77,1.0,1.8115620965242347,-0.3856624808119846,3.044522437723423,0.044365572315882874,0.8873114463176575,6.579006500817232,6.680854678790215
79,1.0,3.1484533605716547,0.11332868530700327,3.033509637888021,0.045167118337850046,0.9033423667570009,5.396176872949885,5.697093486505405
81,1.0,2.9391619220655967,-0.5621189181535413,3.0392705755684744,0.047664442326024785,0.9532888465204957,6.217224888116689,6.732210706467206
82,1.0,2.1435893615035875,-0.05129329438755058,3.044522437723423,0.04240882103477523,0.8481764206955047,5.768020647680926,5.393627546352362
84,1.0,1.5432981099295553,-0.3011050927839216,3.044522437723423,0.049850448654037885,0.9970089730807578,7.6966162062696455,8.314097335405807
85,1.0,1.8293763327993617,-0.2744368457017603,3.044522437723423,0.040032025620496396,0.800640512409928,5.797889609849869,4.736198448394496
86,1.0,1.7509374747078,-0.5621189181535413,3.044522437723423,0.047664442326024785,0.9532888465204957,7.265244484155787,7.855932199718614
87,1.0,1.7316555451583497,-1.6607312068216509,3.044522437723423,0.044964028776978415,0.8992805755395683,7.387421183337559,7.732369222284388
88,1.0,3.131136910560194,0.11332868530700327,3.033509637888021,0.05112474437627812,1.0224948875255624,6.387178253005919,6.815639990074331
89,1.0,1.9600947840472698,-1.5606477482646683,3.044522437723423,0.04212299915754002,0.8424599831508003,6.649516765446543,6.675823221634848
90,1.0,1.673351238177753,-0.342490308946776,3.044522437723423,0.042662116040955635,0.8532423208191127,6.41448554053432,6.4967749901858625
91,1.0,2.975529566236472,-0.5621189181535413,3.0392705755684744,0.045998160073597055,0.9199632014719411,5.909171022014871,6.267200548541362
92,1.0,1.4883995840570443,-0.18632957819149348,3.044522437723423,0.04830917874396135,0.966183574879227,7.441490664097587,7.497207223203318
93,1.0,1.7613002617433464,0.25464221837358075,3.044522437723423,0.05186721991701245,1.037344398340249,7.537200048712226,7.069023426578259
