Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-6.647881545150623,-0.3416890625533239,1.1290379202367702,-1.8341636588594044,-16.842978037807608,23.879289690583366,0.894073965329607
