Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.4613910641131019,0.0486252679469312,2.536662002049465,9.970075946625933,0.6606829954819757
-1.7255924842877812,-0.6264406873696395,-0.46139106411310193,0.04862526794693123,2.5366620020494652,9.970075946625931,0.6606829954819757
