,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,y_pred,y_act
14,1.0,3.912023005428146,0.6259384308664954,3.0252910757955354,0.0946073793755913,0.9460737937559129,5.018321312354529,5.267858159063328
23,1.0,3.9815490680767565,0.6259384308664954,3.0252910757955354,0.09871668311944719,0.9871668311944719,5.284980911459893,5.676753802268282
30,1.0,4.0943445622221,0.6259384308664954,3.0252910757955354,0.10834236186348863,1.0834236186348862,5.956767161792099,5.497168225293202
32,1.0,3.9569963710708773,0.6259384308664954,3.0252910757955354,0.08968609865470852,0.8968609865470852,4.578170557497654,4.624972813284271
37,1.0,2.362739015813793,0.6259384308664954,3.0252910757955354,0.07662835249042145,0.7662835249042146,5.024519645514141,4.762173934797756
40,1.0,2.327277705584417,0.6259384308664954,3.0252910757955354,0.07698229407236336,0.7698229407236336,5.086533448551585,4.804021044733257
44,1.0,4.055257173514054,0.6259384308664954,3.0252910757955354,0.09930486593843098,0.9930486593843099,5.263089945723662,5.44673737166631
45,1.0,2.9892110565637253,0.6259384308664954,3.0252910757955354,0.11037527593818984,1.1037527593818985,7.162131018412369,7.515344571180436
49,1.0,4.079230924412053,0.6259384308664954,3.0252910757955354,0.09737098344693282,0.9737098344693281,5.084191404691369,5.4680601411351315
53,1.0,3.9721769282478934,0.6259384308664954,3.0252910757955354,0.09407337723424271,0.940733772342427,4.918492646495434,5.187385805840755
56,1.0,2.419478844465545,0.6259384308664954,3.0252910757955354,0.08090614886731391,0.8090614886731392,5.316843177512064,5.332718793265369
60,1.0,4.014579593753238,0.6259384308664954,3.0252910757955354,0.1072961373390558,1.0729613733905579,5.9473403773187155,5.777652323222656
69,1.0,2.468099531471619,0.6259384308664954,3.0252910757955354,0.07751937984496124,0.7751937984496124,4.997290695595605,4.770684624465665
70,1.0,2.8166056076565553,0.6259384308664954,3.0252910757955354,0.09541984732824428,0.9541984732824428,6.115884262615584,6.74993119378857
77,1.0,3.883623530906448,0.6259384308664954,3.0252910757955354,0.10152284263959391,1.015228426395939,5.60404845770992,5.8971538676367405
84,1.0,3.9871304779149512,0.6259384308664954,3.0252910757955354,0.11001100110011001,1.1001100110011002,6.192639198053463,5.537334267018537
90,1.0,3.9926809084456005,0.6259384308664954,3.0252910757955354,0.09775171065493646,0.9775171065493646,5.196496226365322,5.564520407322694
91,1.0,2.329227023940467,0.6259384308664954,3.0252910757955354,0.0744047619047619,0.7440476190476191,4.876356096582563,4.442651256490317
93,1.0,2.995732273553991,0.6259384308664954,3.0252910757955354,0.12406947890818859,1.2406947890818858,8.262885915871882,7.227662498728654
98,1.0,4.104294893075269,0.6259384308664954,3.0252910757955354,0.1079913606911447,1.079913606911447,5.919022565651982,5.4510384535657
103,1.0,2.8975680247667595,0.6259384308664954,3.0252910757955354,0.09881422924901186,0.9881422924901185,6.3139838333629115,6.8501261661455
105,1.0,2.991724252156452,0.6259384308664954,3.0252910757955354,0.11764705882352941,1.1764705882352942,7.74753939397057,7.410347097821024
120,1.0,1.8341801851120072,0.4054651081081644,3.044522437723423,0.059665871121718374,1.1933174224343674,8.61030283904781,8.585225601808064
121,1.0,1.6094379124341003,-0.07257069283483537,3.044522437723423,0.05537098560354374,1.1074197120708749,8.373289411304624,8.965079015408355
122,1.0,3.0349529867072724,0.11332868530700327,3.033509637888021,0.045372050816696916,0.9074410163339383,5.543548571088611,5.5909869805108565
124,1.0,1.5432981099295553,-0.3011050927839216,3.044522437723423,0.049850448654037885,0.9970089730807578,7.6676223763267615,8.314097335405807
125,1.0,1.3862943611198906,-1.5606477482646683,3.044522437723423,0.04638218923933209,0.9276437847866419,7.885923865489084,8.63141433550626
127,1.0,3.044522437723423,-0.5621189181535413,3.0392705755684744,0.04351610095735422,0.8703220191470844,5.467646732128279,5.564520407322694
128,1.0,2.064327903869788,-0.06187540371808753,3.044522437723423,0.047619047619047616,0.9523809523809523,6.702109732203318,6.9411900550683745
129,1.0,1.673351238177753,-0.342490308946776,3.044522437723423,0.042662116040955635,0.8532423208191127,6.418206656578873,6.4967749901858625
130,1.0,2.9856819377004897,0.11332868530700327,3.033509637888021,0.0522466039707419,1.044932079414838,6.687284497160043,6.96979066990159
131,1.0,2.9391619220655967,-0.5621189181535413,3.0392705755684744,0.047664442326024785,0.9532888465204957,6.2290590324211195,6.732210706467206
132,1.0,1.5665304114228238,-1.0498221244986778,3.044522437723423,0.040290088638195005,0.8058017727639001,6.490637709692824,5.820082930352362
133,1.0,1.8809906029559975,-0.579818495252942,3.044522437723423,0.04748338081671415,0.949667616334283,7.109761747428097,7.652070746116482
134,1.0,1.7613002617433464,0.25464221837358075,3.044522437723423,0.05186721991701245,1.037344398340249,7.50885019106309,7.069023426578259
135,1.0,1.9600947840472698,-1.5606477482646683,3.044522437723423,0.04212299915754002,0.8424599831508003,6.665543878137121,6.675823221634848
136,1.0,2.975529566236472,-0.5621189181535413,3.0392705755684744,0.045998160073597055,0.9199632014719411,5.928826997725231,6.267200548541362
137,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04440497335701599,0.8880994671403197,6.589722517849143,6.974478911025045
138,1.0,3.095577608523707,0.11332868530700327,3.033509637888021,0.04826254826254826,0.9652509652509652,5.947823468342214,6.068425588244111
139,1.0,1.4422019930581866,-0.3856624808119846,3.044522437723423,0.050352467270896276,1.0070493454179255,7.884880208861372,8.653819788948063
141,1.0,3.1780538303479458,0.11332868530700327,3.033509637888021,0.04452359750667854,0.8904719501335708,5.2733156351169805,5.568344503761097
142,1.0,1.8115620965242347,-0.3856624808119846,3.044522437723423,0.044365572315882874,0.8873114463176575,6.581306767935764,6.680854678790215
143,1.0,3.152736022363656,0.11332868530700327,3.033509637888021,0.05512679162072767,1.1025358324145536,6.989656380787922,6.985641817639208
144,1.0,1.5851452198650557,-0.11653381625595151,3.044522437723423,0.044722719141323794,0.8944543828264758,6.718268089687593,6.375024819828097
145,1.0,3.044522437723423,0.11332868530700327,3.033509637888021,0.05307855626326964,1.0615711252653928,6.764653260758649,7.017506142941256
147,1.0,1.8562979903656263,-0.6539264674066639,3.044522437723423,0.04681647940074907,0.9363295880149812,7.063285953326995,7.661997558901893
148,1.0,2.1435893615035875,-0.05129329438755058,3.044522437723423,0.04240882103477523,0.8481764206955047,5.790541242402602,5.393627546352362
149,1.0,1.8562979903656263,-0.527632742082372,3.044522437723423,0.041981528127623846,0.8396305625524769,6.228957657445433,6.309918278226516
151,1.0,3.131136910560194,0.11332868530700327,3.033509637888021,0.05112474437627812,1.0224948875255624,6.3711926019056015,6.815639990074331
152,1.0,2.91235066461494,-0.5621189181535413,3.0392705755684744,0.04621072088724584,0.9242144177449169,6.022271142725984,6.338594078203183
156,1.0,1.6193882432872684,0.14842000511827322,3.044522437723423,0.05241090146750524,1.0482180293501049,7.781940488450088,8.335431477880796
159,1.0,3.0155349008501706,0.11332868530700327,3.033509637888021,0.05040322580645161,1.0080645161290323,6.36492113563726,6.6052979209482015
160,1.0,1.534714366238164,-1.6607312068216509,3.044522437723423,0.0413564929693962,0.8271298593879239,6.993488925680886,6.8308742346461795
162,1.0,1.6505798557652755,0.2468600779315258,3.044522437723423,0.053022269353128315,1.0604453870625663,7.8013751245468494,8.24380842366528
163,1.0,2.0906287310704004,-0.23572233352106983,3.044522437723423,0.044762757385854966,0.8952551477170994,6.307538774335463,6.021023349349527
164,1.0,1.472472057360943,-0.040821994520255166,3.044522437723423,0.04906771344455348,0.9813542688910697,7.4804493149076645,7.510977752014095
165,1.0,1.7316555451583497,-1.6607312068216509,3.044522437723423,0.044964028776978415,0.8992805755395683,7.3838068949106095,7.732369222284388
167,1.0,3.4307561839036995,-0.5621189181535413,3.0392705755684744,0.044762757385854966,0.8952551477170994,5.3028040333699105,5.583496308781699
168,1.0,1.5830939370944985,-0.8915981192837836,3.044522437723423,0.05122950819672131,1.0245901639344261,8.14280633758494,8.735525185733225
169,1.0,1.5953389880545987,-1.3862943611198906,3.044522437723423,0.04299226139294927,0.8598452278589854,7.061519893339819,7.495541943884256
170,1.0,1.7509374747078,-0.5621189181535413,3.044522437723423,0.047664442326024785,0.9532888465204957,7.2524051507834315,7.855932199718614
171,1.0,1.8293763327993617,-0.2744368457017603,3.044522437723423,0.040032025620496396,0.800640512409928,5.817697081888238,4.736198448394496
172,1.0,1.843719208158766,-0.5621189181535413,3.044522437723423,0.04604051565377532,0.9208103130755064,6.905791454443487,7.259819610363186
175,1.0,1.843719208158766,-0.6931471805599453,3.044522437723423,0.04638218923933209,0.9276437847866419,7.025244419577207,7.392647520721623
176,1.0,1.4883995840570443,-0.18632957819149348,3.044522437723423,0.04830917874396135,0.966183574879227,7.41645563795036,7.497207223203318
