Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-7.199996223730954,-0.4020737082856753,0.7171013074722463,-1.4561676086077635,-9.195691034080507,22.59509208254505,0.9156733985550688
41.20687005907288,-0.9488157953582964,-0.5056509150667128,-13.289406430439293,4.899055850803848,8.03237717590698,0.7335124900466837
57.81961051063115,-0.9402292596953524,-0.5082816156776149,-18.73940130250164,1.5394959288796048,8.165368310900211,0.7349715923839288
67.27995750214768,-0.95154930319126,-0.5165812769131708,-21.765493938755448,1.5186818814799743,7.905511080889085,0.7235908890159648
-6.901745782930334,-0.4186230818306834,0.7820239069824486,-1.4690691889089496,-9.783131711970231,22.53805579388108,0.9081811741477808
-6.4592601170725175,-0.6408344212160577,0.8000046942106664,-1.5680613883955663,-2.0194561070488093,22.299739969973725,0.9635166189028644
-6.953009572009186,-0.4368495271762387,0.7980249976948295,-1.4713923735326824,-9.759015877495166,22.700038080227834,0.911257521961785
73.41798524455615,-0.9874605476865952,-0.5052742620808335,-23.751256228072155,1.2690610594699443,7.913003897323075,0.7241239147066111
-6.925990375385923,-0.4343939393033216,0.7732977324434656,-1.445335556946622,-9.634355188279317,22.5559431716582,0.9136168805664284
-6.2302920419879975,-0.6197644140873255,0.7919991319265997,-1.563360796980713,-2.278462225903447,21.978835326273945,0.961987302749682
-6.868419827066806,-0.4496226974405167,0.792402654542828,-1.4542582175372756,-9.43998452886316,22.57124062611934,0.9145388440584434
-6.986348986788734,-0.3927259946771517,0.7591773272865017,-1.5114450338931995,-9.5009158321054,22.498476265770297,0.918866488334504
-6.234323489127397,-0.6113728926632876,0.782118878809411,-1.5292653805862784,-2.17168524016158,21.873780453861453,0.96216065433196
-8.357440426006033,-0.5384822627486741,0.4798952637770952,-1.3057760970146033,-11.557634488087103,23.662744239417304,0.885944741491819
-6.152838151542356,-0.6172684859590162,0.787405387238831,-1.5510490504590482,-2.215396147373804,21.82114868152287,0.9629974731404238
84.02808974042648,-0.9922138820589882,-0.5114417032039331,-27.186430981857512,0.827304275753475,7.758610834731491,0.7167519385289542
63.24647456824661,-0.986898729189653,-0.4942263817047937,-20.487778101600327,3.312061987132064,8.067460433614086,0.7355055188768082
-8.016688122457001,-0.4458647869254113,0.6085896360055547,-1.4520168604875048,-13.210569445402434,23.63976115741282,0.8963788255824415
-6.314354830727547,-0.6090817623714174,0.7785204597688485,-1.537189628042119,-2.075228878427512,21.9844614118799,0.9630971919761596
-6.902745472917805,-0.4228146116235238,0.8447301785470949,-1.524243898282246,-10.090312785198725,22.807557063161155,0.916885285976462
53.10815135336392,-0.9513101142418208,-0.4905300839959595,-17.12483225670427,2.4068358999372803,7.937225177667326,0.7283381420331805
47.605798342721215,-0.8970208932368569,-0.4868607454745138,-15.425473245557557,1.2896312573965547,8.209486228250345,0.7388667803917368
43.78003560573154,-0.9298827150714822,-0.4994140379573625,-14.074804266753262,3.953104183204389,7.852889933605663,0.7285324110388434
66.12286193629711,-0.9569315128154288,-0.5066671659152837,-21.40505803654645,0.6870278164785637,8.06396474380091,0.7399843917634072
-6.498717268393374,-0.4242628489203764,1.0038290684228135,-1.646486344127526,-13.503637109682453,23.084672854780912,0.9164707347329863
55.42546932987034,-0.9699647203206498,-0.438979547503126,-17.817628689801154,1.5922728182221952,7.831892545586338,0.7311259467181448
-7.176828618144588,-0.4317946219752167,0.7537528512054543,-1.469167885440935,-9.081396489977934,22.767076556360145,0.9202620124672451
-7.014739255761717,-0.4309629443793394,0.7032939424319836,-1.3992668702106847,-9.103256509130444,22.332381317956525,0.9128819795325448
-6.399628913888553,-0.6160350755131201,0.7965147476148846,-1.543530165868408,-2.1902450561496063,22.155726738494007,0.9609802298455222
-6.257702609606202,-0.6122715938604869,0.7827004280569146,-1.5405883973202656,-2.143799042338736,21.924524327513225,0.9611113187286272
-7.497014540215233,-0.4702548434607149,0.5756917115478695,-1.3150404922169432,-8.03348005730387,22.49441412418367,0.9052484346601568
72.47270339752174,-1.021078648403105,-0.5152171495498548,-23.536899761896905,3.292827577643875,8.18827908164804,0.7367152239144683
54.92785371890088,-0.9207398045898886,-0.4725798376588679,-17.77233002245011,0.8438312368608232,8.11751758022695,0.735695812779263
-6.325324472436186,-0.6032925227218497,0.8121927606811553,-1.4794937259048335,-2.6490487551360022,21.959522865722253,0.9560236272654796
-6.373699291282729,-0.6086699700301972,0.7558710876183716,-1.5146891173242278,-1.97680748171564,21.975168864228863,0.963816670021563
-6.398712884369207,-0.6100067772889604,0.7573360506341218,-1.5133489879633926,-2.132398700057338,22.025487069434863,0.9650393979216374
-6.224379658517417,-0.6090942222326651,0.7981887574097892,-1.531617367702582,-2.270133167810115,21.89012655880613,0.9630016747461732
-6.954373495250041,-0.4349684706234363,0.7757970254720423,-1.4610174064624717,-9.697742146192532,22.602618874059207,0.914432392144384
60.54327359939703,-0.9566445355129706,-0.4676685243476862,-19.5529120007458,1.603937873923675,7.940010187248133,0.7267267983577329
-6.88120335994036,-0.4632184068773275,0.770610714399925,-1.3959916030584658,-9.945078413257455,22.53145887002812,0.9286999921605444
-7.027111120873985,-0.4610883161403102,0.759802620245907,-1.4153521048779518,-9.092891392792191,22.651971982784666,0.9094940957426892
55.86042386632141,-0.9477561164398456,-0.4965378705931017,-18.05500738467779,1.4929807161377182,8.07291815591946,0.7556836281944765
-7.024761048655922,-0.429884081503338,0.7233978585820591,-1.4184435394129171,-9.212148828267123,22.439875952269656,0.9151057300589148
-6.909615546249017,-0.4545746667730546,0.813927256855737,-1.490280356334458,-9.993404040894612,22.75309482571076,0.9181128934933198
41.42601529624403,-0.9190125101177417,-0.5235290082200021,-13.334224118753497,3.353373877947031,7.969103177392899,0.7284237966437119
-6.301873049554235,-0.6199221994128278,0.772462913933644,-1.5385899179750009,-2.126400024165336,21.98344114777281,0.9629427495204512
-6.818481398255149,-0.4555608343934374,0.8476291585229021,-1.489088386922356,-9.957838824693283,22.76881021356304,0.9144404640070674
-6.223822074109381,-0.5822348446115094,0.8000550926227761,-1.4717044134240376,-2.535280031788737,21.75731579142568,0.95858294498139
-6.880893892004181,-0.4244302798315278,0.7485792574625822,-1.4388762621692384,-9.55391624699497,22.368696100881017,0.9041165004490986
99.69498928930471,-0.9901884002506454,-0.5615360578000842,-32.54223435919404,-0.9622008070532077,8.496676922292114,0.754778744525896
-6.3037341518466405,-0.6211703613383031,0.7882754198225106,-1.5516663322696576,-2.070473287248718,22.022334551746823,0.9615678426244808
58.17557965126235,-0.9577438084944688,-0.4889098534698458,-18.786798406922223,2.1487765117391646,7.944972613109858,0.7339564547442308
-6.288472790827569,-0.614672778818164,0.7783684093114996,-1.5439897418624402,-2.075733509926766,21.96468125479137,0.9623263134232234
-6.237333111472009,-0.6200792728326865,0.769878121631272,-1.5387161979289934,-2.156242387400624,21.899893604694206,0.9644008273769276
54.17587686657953,-0.9329348003621358,-0.4559319061679414,-17.44920909545634,1.7614635596039283,7.829085285271237,0.7287825454527574
-6.809545993562497,-0.452541838935899,0.8042430879138642,-1.4533209523970951,-9.334105832779336,22.51412010846944,0.9113637838935328
-7.017392156965652,-0.4362668272542775,0.768400547689637,-1.4575329691226029,-9.604529521631742,22.6486287867238,0.9045505308039008
-6.35359595152527,-0.6038246359746438,0.8025697488080638,-1.4852020932217949,-2.604725274733669,22.00435215606128,0.9583823782466532
61.67995966887906,-0.9631928427591678,-0.4862125943905232,-19.936098247199084,1.4999326820446903,7.986330753101964,0.7307889943058501
-6.423927550074197,-0.6130990213588337,0.7884776519056951,-1.553714329901573,-2.0619309601509426,22.187051656670164,0.9645743179929086
-6.249945477084287,-0.6160828131730971,0.789623188464398,-1.5577812183995412,-2.253682591062913,21.98232704507783,0.9604597997745216
-6.377878364624481,-0.6150392564397994,0.8039537961108824,-1.53334188085374,-2.4437545238273986,22.15775054428397,0.9686074888509634
-6.326028171028186,-0.6179496514108164,0.7967047174536168,-1.5544853045975544,-2.0518412173534024,22.06429040360569,0.965050881748785
56.43137162853691,-0.9613197037277404,-0.4930344669983006,-18.192201448273096,1.9569670077527728,7.90808262241971,0.728678942122097
-6.299851026516661,-0.6255687722339685,0.7838560930242859,-1.5494025323462528,-2.190186030778911,22.02856526748456,0.9624345856273212
58.57862345323494,-0.964035475556415,-0.4880350002526683,-18.908293473617,0.5543020659315516,8.018488825632081,0.7340424938675334
42.53578771683553,-0.9199926113784346,-0.4865412008698221,-13.61252676074482,3.3866885286736186,7.698508311580586,0.7196601486127724
-6.781710596964629,-0.4492736017555898,0.8381000694316518,-1.485187385150358,-9.750441361138073,22.676662179686947,0.9170008098270702
-6.338491980040417,-0.6037731594777067,0.7830703357741481,-1.525887591559301,-2.204280198958924,22.0115844766812,0.9627602162035288
-7.191296555578562,-0.384563997169393,0.6903227026654792,-1.4239767415591946,-8.500130605116041,22.36279381356735,0.9286168831646696
52.87970032193053,-0.9258043182491849,-0.48254978159112,-17.021256614191273,1.647803117959203,7.8268656456753245,0.7329180413147705
61.53843099760246,-0.9452368256718164,-0.4977463863643538,-19.897775752444403,1.5323163297083011,7.961630655947449,0.7286502744616676
71.95326577356593,-0.978004214761824,-0.4895204205261032,-23.348484867369365,1.1206808192142574,8.142770001876702,0.7380729084529292
-6.204080697448197,-0.6197846128657726,0.7808897632149401,-1.5483937622060506,-2.2564222139863106,21.89819241608798,0.9626627664724864
-6.772490434269551,-0.4427354123962654,0.8114279693656987,-1.4671915716701098,-9.937216428412428,22.542829308272943,0.911743053598361
-7.005332784655587,-0.3987247015547661,0.7543816743708776,-1.502570941644874,-9.802655311875744,22.536735599402107,0.9049342679184416
-6.2857177125686325,-0.6089665953143296,0.7967232873845498,-1.5370357419040022,-2.306554154588798,21.991412333021053,0.9619489124799911
-6.261077856316882,-0.6201538116418562,0.7889356379885141,-1.5658245085501457,-2.1615666793366235,22.0188803591151,0.963452283315835
-6.329720540806743,-0.6030749008640517,0.7730945717731961,-1.462534682867367,-2.415825223087624,21.86221943210195,0.9555363432980224
-6.295737108275188,-0.6263822929250339,0.771662521431724,-1.5357849216080306,-2.092249385290174,21.960622130749258,0.9637122567275852
-6.977323713297201,-0.4417992711924619,0.7630737877506255,-1.4487695419257238,-9.676585221006883,22.59905408001924,0.9149630285008752
-6.276654694775806,-0.6243077654617377,0.7824499636474554,-1.548237689165732,-2.1774946617883733,21.9912192110982,0.9623503984714494
-6.533637109613474,-0.3576032164824866,0.9588492475206558,-1.6779361868701992,-14.904280900709558,22.941944282102405,0.9173123948423136
-6.312255090189011,-0.625265784339924,0.7900704936431673,-1.560928314666399,-2.0911152984506414,22.067688822062696,0.9649731063181104
-6.989473845379654,-0.4012885466893724,0.700410566480295,-1.4575113328447864,-9.841244444793386,22.305674050464,0.9102627476619668
61.82723520785618,-0.950204772230376,-0.5152689724414199,-19.959341445837268,1.7925996929343224,7.8600979417784735,0.7325563778421633
-6.229632486595735,-0.6288695774393893,0.7803969535092343,-1.550437631401219,-2.2208631064772613,21.93960903851079,0.9628564421108152
-6.951683870047913,-0.4379195695959317,0.7653868512552222,-1.4499364832765247,-9.650748509916935,22.561309210082108,0.912903965416653
-6.95115740932798,-0.4342847762959776,0.7767803849077453,-1.4618646213467623,-9.696854226359257,22.60031185958025,0.914228458088036
-6.416402093384455,-0.6057840676711511,0.7909879686670062,-1.508269812129125,-2.395780840100955,22.12075168718444,0.9675555916768678
-6.418171599252769,-0.6181743955111557,0.7953394843353034,-1.5384265152924033,-2.282955540054304,22.197075497172108,0.967436943526586
