,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,y_pred,y_act
6,1.0,2.991724252156452,0.6259384308664954,3.0252910757955354,0.11764705882352941,1.1764705882352942,7.766885917358319,7.410347097821024
7,1.0,4.0943445622221,0.6259384308664954,3.0252910757955354,0.10834236186348863,1.0834236186348862,5.954012194530345,5.497168225293202
11,1.0,3.9871304779149512,0.6259384308664954,3.0252910757955354,0.11001100110011001,1.1001100110011002,6.192597325970957,5.537334267018537
15,1.0,2.995732273553991,0.6259384308664954,3.0252910757955354,0.12406947890818859,1.2406947890818858,8.286919255932657,7.227662498728654
21,1.0,4.104294893075269,0.6259384308664954,3.0252910757955354,0.1079913606911447,1.079913606911447,5.915870977065687,5.4510384535657
29,1.0,2.329227023940467,0.6259384308664954,3.0252910757955354,0.0744047619047619,0.7440476190476191,4.872924841118014,4.442651256490317
38,1.0,3.9721769282478934,0.6259384308664954,3.0252910757955354,0.09407337723424271,0.940733772342427,4.906889325358299,5.187385805840755
43,1.0,4.079230924412053,0.6259384308664954,3.0252910757955354,0.09737098344693282,0.9737098344693281,5.073544172298021,5.4680601411351315
46,1.0,2.327277705584417,0.6259384308664954,3.0252910757955354,0.07698229407236336,0.7698229407236336,5.0850323163262106,4.804021044733257
48,1.0,3.912023005428146,0.6259384308664954,3.0252910757955354,0.0946073793755913,0.9460737937559129,5.007943226249306,5.267858159063328
64,1.0,2.9892110565637253,0.6259384308664954,3.0252910757955354,0.11037527593818984,1.1037527593818985,7.176142924424287,7.515344571180436
67,1.0,2.362739015813793,0.6259384308664954,3.0252910757955354,0.07662835249042145,0.7662835249042146,5.022267323757979,4.762173934797756
69,1.0,4.055257173514054,0.6259384308664954,3.0252910757955354,0.09930486593843098,0.9930486593843099,5.254201814507392,5.44673737166631
70,1.0,3.9569963710708773,0.6259384308664954,3.0252910757955354,0.08968609865470852,0.8968609865470852,4.563537458253324,4.624972813284271
72,1.0,2.8975680247667595,0.6259384308664954,3.0252910757955354,0.09881422924901186,0.9881422924901185,6.320725217681904,6.8501261661455
74,1.0,2.468099531471619,0.6259384308664954,3.0252910757955354,0.07751937984496124,0.7751937984496124,4.99424088768572,4.770684624465665
76,1.0,3.9815490680767565,0.6259384308664954,3.0252910757955354,0.09871668311944719,0.9871668311944719,5.276676648513284,5.676753802268282
79,1.0,2.419478844465545,0.6259384308664954,3.0252910757955354,0.08090614886731391,0.8090614886731392,5.316965713599088,5.332718793265369
81,1.0,2.8166056076565553,0.6259384308664954,3.0252910757955354,0.09541984732824428,0.9541984732824428,6.121237683808272,6.74993119378857
88,1.0,3.883623530906448,0.6259384308664954,3.0252910757955354,0.10152284263959391,1.015228426395939,5.599168903537964,5.8971538676367405
97,1.0,3.9926809084456005,0.6259384308664954,3.0252910757955354,0.09775171065493646,0.9775171065493646,5.187325677603164,5.564520407322694
101,1.0,4.014579593753238,0.6259384308664954,3.0252910757955354,0.1072961373390558,1.0729613733905579,5.94491473659224,5.777652323222656
119,1.0,1.5953389880545987,0.9439058989071284,3.044522437723423,0.05328218243819267,0.8525149190110827,5.881433285777054,6.856461984594587
120,1.0,1.6370530794670737,0.36464311358790924,3.044522437723423,0.057816836262719704,0.9250693802035153,6.710942236219939,7.4360278163518485
121,1.0,1.5830939370944985,0.3987761199573678,3.044522437723423,0.05526083112290009,0.8841732979664014,6.41521601283929,7.132497551660044
122,1.0,1.6389967146756448,0.6418538861723947,3.044522437723423,0.05415944540727903,0.8665511265164645,6.100642925826639,6.825460036255307
123,1.0,1.5173226235262947,0.3852624007906449,3.044522437723423,0.0563570784490532,0.9017132551848512,6.62648656188795,7.213768308118642
198,1.0,1.8293763327993617,-0.2744368457017603,3.044522437723423,0.040032025620496396,0.800640512409928,5.813912877609909,4.736198448394496
199,1.0,3.292126286607793,0.11332868530700327,3.033509637888021,0.061124694376528114,1.2224938875305624,7.8337754591281,6.78105762593618
200,1.0,1.8421356765531218,0.5877866649021191,3.044522437723423,0.05324813631522897,1.0649627263045793,7.511451415158618,6.298949246855942
202,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.040032025620496396,0.800640512409928,5.8848377944291395,4.430816798843313
204,1.0,3.1484533605716547,0.11332868530700327,3.033509637888021,0.06082725060827251,1.2165450121654502,7.923148086004365,6.690842277418564
206,1.0,3.2188758248682006,-0.5621189181535413,3.0392705755684744,0.062034739454094295,1.2406947890818858,8.272072172454306,7.3277805384216315
208,1.0,3.258096538021482,-0.5621189181535413,3.0392705755684744,0.06693440428380187,1.3386880856760375,9.024493307281366,7.715569534520208
209,1.0,1.8594181177018698,-0.18632957819149348,3.044522437723423,0.03894080996884735,0.778816199376947,5.566262918185495,4.382026634673881
212,1.0,2.018895041811802,-0.941608539858445,3.044522437723423,0.04022526146419952,0.8045052292839904,5.98962498802126,4.867534450455582
214,1.0,1.8656293177945105,0.688134638736401,3.044522437723423,0.05060728744939271,1.0121457489878543,7.014257372245721,5.560681631015528
215,1.0,1.6174060820832772,0.7608058290337602,3.044522437723423,0.05107252298263534,1.0214504596527068,7.291041034125887,5.723585101952381
216,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04038772213247173,0.8077544426494345,5.942182108402519,4.6913478822291435
217,1.0,1.8562979903656263,-0.6539264674066639,3.044522437723423,0.04681647940074907,0.9363295880149812,7.067211937369981,7.661997558901893
218,1.0,3.517497837358316,0.11332868530700327,3.033509637888021,0.044722719141323794,0.8944543828264758,4.974083829366483,5.209486152841421
219,1.0,1.506297153514587,-1.5606477482646683,3.044522437723423,0.037009622501850484,0.7401924500370096,6.263368768177242,5.4510384535657
220,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04212299915754002,0.8424599831508003,6.221938212851498,5.978885764901122
222,1.0,2.1090003439213802,-0.35667494393873245,3.044522437723423,0.04448398576512456,0.8896797153024911,6.304521531322264,6.553933404025811
223,1.0,1.7783364488959144,-0.4620354595965587,3.044522437723423,0.03717472118959108,0.7434944237918215,5.493635295456729,4.812184355372417
225,1.0,1.803358605071407,-0.5447271754416722,3.044522437723423,0.043859649122807015,0.8771929824561403,6.587811518875616,6.709304340258298
226,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04084967320261438,0.8169934640522876,6.016656460314174,5.53338948872752
227,1.0,3.104586678466073,0.11332868530700327,3.033509637888021,0.04926108374384237,0.9852216748768473,6.100414406288181,6.230481447578482
228,1.0,3.054001181677967,-0.5621189181535413,3.0392705755684744,0.04299226139294927,0.8598452278589854,5.359692212221838,5.3612921657094255
229,1.0,1.7387102481382397,-0.5978370007556204,3.044522437723423,0.048216007714561235,0.9643201542912246,7.377850291204367,7.865955413933502
230,1.0,1.8229350866965048,-0.6348782724359695,3.044522437723423,0.042662116040955635,0.8532423208191127,6.420047930229098,6.261491684321042
231,1.0,1.7613002617433464,0.25464221837358075,3.044522437723423,0.05186721991701245,1.037344398340249,7.52872555789887,7.069023426578259
232,1.0,1.6213664832993742,-1.0788096613719298,3.044522437723423,0.04194630872483222,0.8389261744966443,6.7140331210706155,7.01211529430638
233,1.0,3.044522437723423,-0.5621189181535413,3.0392705755684744,0.04812319538017324,0.9624639076034649,6.195945827163225,6.716594773520978
234,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04512635379061372,0.9025270758122743,6.706129947248735,7.199678345691172
235,1.0,1.3887912413184778,-0.5621189181535413,3.044522437723423,0.04363001745200698,0.8726003490401396,6.9555336575646525,6.934397209928558
236,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.042625745950554135,0.8525149190110827,6.30298952760184,6.163314804034641
237,1.0,3.1354942159291497,0.11332868530700327,3.033509637888021,0.04508566275924256,0.9017132551848512,5.397723610265859,5.627621113690637
239,1.0,2.928523523860541,0.11332868530700327,3.033509637888021,0.044444444444444446,0.8888888888888888,5.4921752848196626,5.236441962829949
240,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04382120946538125,0.8764241893076249,6.495718533453661,6.522092798170152
242,1.0,1.843719208158766,-0.5621189181535413,3.044522437723423,0.04604051565377532,0.9208103130755064,6.909317137962611,7.259819610363186
243,1.0,2.91235066461494,-0.5621189181535413,3.0392705755684744,0.04621072088724584,0.9242144177449169,6.013955049512753,6.338594078203183
244,1.0,1.5830939370944985,-0.8915981192837836,3.044522437723423,0.05122950819672131,1.0245901639344261,8.15582969896348,8.735525185733225
245,1.0,1.843719208158766,-0.6931471805599453,3.044522437723423,0.04638218923933209,0.9276437847866419,7.02836713838899,7.392647520721623
246,1.0,1.8825138324965192,0.16551443847757333,3.044522437723423,0.04945598417408507,0.9891196834817013,7.067646061058383,7.003065458786462
247,1.0,2.1400661634962708,-0.37106368139083207,3.044522437723423,0.04488330341113106,0.8976660682226212,6.3462293558192195,6.461468176353717
248,1.0,2.081938421878423,-0.23572233352106983,3.044522437723423,0.046125461254612546,0.922509225092251,6.53597398353717,6.6039438246004725
250,1.0,1.8809906029559975,-0.579818495252942,3.044522437723423,0.04748338081671415,0.949667616334283,7.114947423905657,7.652070746116482
251,1.0,2.064327903869788,0.01980262729617973,3.044522437723423,0.04284490145672665,0.856898029134533,5.899180367100158,5.3706380281276624
253,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.043668122270742356,0.8733624454148472,6.471038279756698,6.405228458030842
254,1.0,1.534714366238164,-1.6607312068216509,3.044522437723423,0.0413564929693962,0.8271298593879239,6.9858558236293264,6.8308742346461795
257,1.0,2.0906287310704004,-0.23572233352106983,3.044522437723423,0.044762757385854966,0.8952551477170994,6.3079766138915705,6.021023349349527
258,1.0,1.6505798557652755,0.2468600779315258,3.044522437723423,0.053022269353128315,1.0604453870625663,7.824567172691573,8.24380842366528
259,1.0,3.091042453358316,0.11332868530700327,3.033509637888021,0.05065856129685917,1.0131712259371835,6.338657359060862,6.54965074223381
261,1.0,3.4307561839036995,-0.5621189181535413,3.0392705755684744,0.044762757385854966,0.8952551477170994,5.285015842323267,5.583496308781699
264,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.04180602006688963,0.8361204013377926,6.170835804238302,5.43372200355424
266,1.0,3.0252910757955354,0.11332868530700327,3.033509637888021,0.04405286343612335,0.8810572687224669,5.336553315964147,5.181783550292085
267,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.042625745950554135,0.8525149190110827,6.30298952760184,6.163314804034641
268,1.0,3.0007198150650303,-0.5621189181535413,3.0392705755684744,0.04743833017077799,0.9487666034155597,6.127401402796065,6.669498089857879
269,1.0,1.7544036826842861,-0.7765287894989963,3.044522437723423,0.03790750568612585,0.7581501137225171,5.78817989127573,5.198497031265826
270,1.0,3.0349529867072724,-0.5621189181535413,3.0392705755684744,0.04248088360237893,0.8496176720475785,5.295456100308283,5.10594547390058
271,1.0,3.0819099697950434,0.11332868530700327,3.033509637888021,0.050454086781029264,1.0090817356205852,6.31442161735251,6.4692503167957724
272,1.0,1.8115620965242347,-0.3856624808119846,3.044522437723423,0.044365572315882874,0.8873114463176575,6.5838803844114615,6.680854678790215
273,1.0,3.131136910560194,0.11332868530700327,3.033509637888021,0.05112474437627812,1.0224948875255624,6.375490855672276,6.815639990074331
274,1.0,1.6054298910365616,0.2151113796169455,3.044522437723423,0.0536480686695279,1.0729613733905579,7.984111262341238,8.439663988907
275,1.0,2.9391619220655967,-0.5621189181535413,3.0392705755684744,0.047664442326024785,0.9532888465204957,6.2226928505911685,6.732210706467206
