,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,y_pred,y_act
58,1.0,2.70805020110221,-2.3025850929940455,0.7884573603642703,0.07867820613690008,0.7867820613690008,5.97975783595392,5.932245187448011
59,1.0,2.7265447837383743,-2.3025850929940455,0.7884573603642703,0.08090614886731391,0.8090614886731392,6.457399819938822,6.480044561926653
60,1.0,2.7166795278002644,-2.3025850929940455,0.7884573603642703,0.08136696501220504,0.8136696501220505,6.564973665851344,6.56244409369372
61,1.0,2.7606426512213806,-2.3025850929940455,0.7884573603642703,0.08130081300813008,0.8130081300813008,6.522242305999323,6.548219102762372
197,1.0,2.768204123921957,-2.3025850929940455,1.315066851831523,0.04240882103477523,0.8481764206955047,6.767893252565739,6.741700694652055
217,1.0,2.758109400974947,-2.3025850929940455,1.279822116609374,0.04180602006688963,0.8361204013377926,6.531881889656211,6.55250788703459
239,1.0,2.776954179749421,-2.3025850929940455,1.279822116609374,0.041084634346754315,0.8216926869350862,6.206852060410745,6.230481447578482
241,1.0,2.7285062096695922,-2.966950472128539,0.647626665258136,0.0397456279809221,0.794912559618442,6.497241476001937,6.525029657843462
253,1.0,1.6486586255873816,-2.7150748160391744,3.044522437723423,0.04409171075837742,0.8818342151675485,7.592867395231254,7.603897968521881
255,1.0,1.6752256529721035,-2.885981409594872,3.044522437723423,0.04325259515570934,0.8650519031141869,7.340211156249517,7.330405211844402
260,1.0,2.7067159780890733,-2.5902671654458267,1.024606875357614,0.04194630872483222,0.8389261744966443,6.979519033792319,6.962243464266207
261,1.0,2.733067964077498,-2.3025850929940455,1.279822116609374,0.04215851602023609,0.8431703204047217,6.700858645675022,6.71174039505618
266,1.0,2.8075938314384716,-2.3025850929940455,1.308332819650179,0.0390625,0.78125,5.294600300336663,5.272999558563747
276,1.0,2.7788192719904172,-2.3025850929940455,1.315066851831523,0.04101722723543889,0.8203445447087777,6.15739984106198,6.184148890937483
281,1.0,2.7625383863862796,-2.5902671654458267,1.024606875357614,0.04091653027823241,0.8183306055646481,6.496989176035123,6.437751649736401
290,1.0,2.7421295147550726,-2.966950472128539,0.647626665258136,0.037821482602118005,0.75642965204236,5.653793347522596,5.680172609017068
293,1.0,2.7806808921371173,-2.3025850929940455,1.315066851831523,0.04128819157720892,0.8257638315441783,6.27375244451591,6.280395838960195
301,1.0,2.71336936257981,-2.966950472128539,0.647626665258136,0.039936102236421724,0.7987220447284346,6.589579263116584,6.569481420414296
302,1.0,2.7376090033437546,-2.5902671654458267,1.024606875357614,0.04095004095004095,0.819000819000819,6.527515568604007,6.529418838262226
