Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-6.686392406358076,-0.592852368300693,0.8907859099540385,-1.508393055357798,-6.964112340997513,22.883690887114415,0.9197750927254921
