Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-5.619693184994112,-0.5760144613498808,0.8556549259845859,-1.49895360406293,-2.2785622805139596,20.94130133440416,0.9562821005229463
