,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,y_pred,y_act
0,1.0,0.7275486072772777,-1.6094379124341003,0.7884573603642703,0.06464124111182935,0.6464124111182935,4.829241067605168,4.605170185988092
1,1.0,0.7227059828014898,-0.916290731874155,1.4816045409242156,0.0665335994677312,0.6653359946773121,4.721167383000025,4.605170185988092
2,1.0,0.1906203596086497,-0.916290731874155,2.174751721484161,0.06983240223463687,0.6983240223463687,4.702797656734891,4.700480365792417
5,1.0,0.20701416938432612,-0.916290731874155,2.174751721484161,0.07163323782234957,0.7163323782234957,5.088917687431598,5.081404364984463
9,1.0,0.20701416938432612,-0.916290731874155,1.5686159179138452,0.0670690811535882,0.670690811535882,5.029956729931325,4.919980925828125
12,1.0,0.22314355131420976,-1.0216512475319814,1.4816045409242156,0.06775067750677506,0.6775067750677507,5.221402152679872,5.093750200806762
16,1.0,0.19885085874516517,-1.0216512475319814,1.4816045409242156,0.06702412868632708,0.6702412868632708,5.0768207653783115,4.948759890378168
17,1.0,0.27763173659827955,-0.916290731874155,2.174751721484161,0.07077140835102619,0.7077140835102619,4.854426295012502,4.795790545596741
18,1.0,0.1823215567939546,-0.916290731874155,2.174751721484161,0.06872852233676977,0.6872852233676976,4.465004215051173,4.454347296253507
19,1.0,0.19885085874516517,0.1823215567939546,2.580216829592325,0.06872852233676977,0.6872852233676976,4.699755893858717,4.74493212836325
20,1.0,0.22314355131420976,-1.0216512475319814,1.4816045409242156,0.06662225183211193,0.6662225183211192,4.972947101576146,4.8283137373023015
22,1.0,0.17395330712343798,0.1823215567939546,2.580216829592325,0.07037297677691766,0.7037297677691766,5.07760157164696,5.093750200806762
23,1.0,1.4036429994545037,-0.916290731874155,1.4816045409242156,0.07042253521126761,0.704225352112676,5.146064744469866,5.093750200806762
24,1.0,0.29266961396282004,-0.916290731874155,2.174751721484161,0.07434944237918216,0.7434944237918215,5.632706140259916,5.720311776607412
25,1.0,0.20701416938432612,0.1823215567939546,2.174751721484161,0.06844626967830253,0.6844626967830253,5.2652292552961315,5.241747015059643
26,1.0,0.19885085874516517,-0.916290731874155,0.7884573603642703,0.059665871121718374,0.5966587112171837,4.622657907203506,4.990432586778736
28,1.0,0.16551443847757333,-0.916290731874155,1.5686159179138452,0.07241129616220131,0.724112961622013,6.232486925699594,6.1903154058531475
30,1.0,0.7608058290337602,-0.916290731874155,1.4816045409242156,0.0708215297450425,0.7082152974504249,5.641141721285079,5.579729825986222
31,1.0,0.19885085874516517,-0.916290731874155,2.174751721484161,0.07423904974016332,0.7423904974016332,5.667832723041258,5.777652323222656
32,1.0,0.17395330712343798,0.5596157879354227,2.9806186357439426,0.07524454477050414,0.7524454477050414,5.82686181066471,5.945420608606575
34,1.0,1.3937663759585917,-0.916290731874155,1.4816045409242156,0.06775067750677506,0.6775067750677507,4.564035854815669,4.499809670330265
35,1.0,1.728109442151599,-0.916290731874155,1.4816045409242156,0.07142857142857142,0.7142857142857143,5.162028019051842,5.247024072160486
36,1.0,0.7323678937132266,-1.6094379124341003,0.7884573603642703,0.06662225183211193,0.6662225183211192,5.262364058947352,5.0106352940962555
37,1.0,0.2151113796169455,0.5596157879354227,2.9806186357439426,0.07215007215007214,0.7215007215007215,5.119452554961777,5.176149732573829
39,1.0,0.23901690047049992,0.1823215567939546,2.580216829592325,0.07097232079488999,0.7097232079489,5.168347491507762,5.187385805840755
40,1.0,1.7369512327330598,-0.916290731874155,1.4816045409242156,0.07272727272727272,0.7272727272727273,5.4423729668792005,5.602118820879701
41,1.0,0.131028262406404,0.1823215567939546,2.174751721484161,0.06825938566552901,0.6825938566552902,5.272217262205168,5.241747015059643
42,1.0,0.7561219797213337,-0.916290731874155,1.4816045409242156,0.06872852233676977,0.6872852233676976,5.183273672060191,5.10594547390058
44,1.0,0.7323678937132266,-0.916290731874155,1.4816045409242156,0.06765899864682003,0.6765899864682002,4.962835400371045,4.875197323201151
45,1.0,0.25464221837358075,0.1823215567939546,2.174751721484161,0.07087172218284904,0.7087172218284904,5.769090103877539,5.739792912179234
47,1.0,0.1906203596086497,0.1823215567939546,1.8870696490323797,0.06596306068601583,0.6596306068601583,5.17783739501945,5.3230099791384085
49,1.0,0.26236426446749106,0.1823215567939546,2.580216829592325,0.0749063670411985,0.7490636704119851,6.019749640614862,6.144185634125646
50,1.0,0.7654678421395714,-0.916290731874155,1.4816045409242156,0.0697350069735007,0.697350069735007,5.398959477728641,5.3230099791384085
51,1.0,0.636576829071551,0.6280751838162305,3.0252910757955354,0.07698229407236336,0.7698229407236336,5.901406971064484,5.739792912179234
52,1.0,0.23901690047049992,-0.916290731874155,1.4816045409242156,0.0700280112044818,0.7002801120448179,5.796970874248495,5.69035945432406
53,1.0,0.14842000511827322,0.5596157879354227,2.9806186357439426,0.07518796992481203,0.7518796992481203,5.830580181557973,5.945420608606575
54,1.0,0.1570037488096647,-0.2231435513142097,2.174751721484161,0.07012622720897616,0.7012622720897616,5.342751934556081,5.337538079701318
55,1.0,0.7561219797213337,-1.6094379124341003,0.7884573603642703,0.0681198910081744,0.6811989100817438,5.577064148112591,5.375278407684165
56,1.0,0.13976194237515863,-0.2231435513142097,2.174751721484161,0.07256894049346879,0.7256894049346879,5.8915072412876786,5.953243334287785
57,1.0,0.1823215567939546,0.1823215567939546,2.580216829592325,0.07412898443291327,0.7412898443291327,5.899292481388942,6.018593214496234
62,1.0,0.20701416938432612,-0.916290731874155,1.4816045409242156,0.06729475100942127,0.6729475100942126,5.215439009331763,5.0689042022202315
63,1.0,1.425515074273172,-0.916290731874155,1.4816045409242156,0.07077140835102619,0.7077140835102619,5.2090234962961315,5.209486152841421
66,1.0,0.6151856390902335,0.6280751838162305,3.0252910757955354,0.07363770250368189,0.7363770250368189,5.1785508529171596,5.0238805208462765
71,1.0,0.7514160886839212,-0.916290731874155,1.4816045409242156,0.07225433526011561,0.7225433526011561,5.962562912212014,5.998936561946683
73,1.0,0.6780335427498971,0.6280751838162305,3.0252910757955354,0.08006405124099279,0.800640512409928,6.553681424995016,5.697093486505405
77,1.0,1.6882490928583902,-0.916290731874155,1.4816045409242156,0.07047216349541931,0.704721634954193,4.976698460578904,5.062595033026967
78,1.0,0.23901690047049992,0.1823215567939546,2.174751721484161,0.07097232079488999,0.7097232079489,5.801138140040465,5.771441123130016
80,1.0,0.19885085874516517,-0.916290731874155,1.5686159179138452,0.06954102920723226,0.6954102920723226,5.579397823251298,5.472270673671475
82,1.0,0.688134638736401,0.6280751838162305,3.0252910757955354,0.07256894049346879,0.7256894049346879,4.897020443595194,4.762173934797756
83,1.0,0.13976194237515863,-0.916290731874155,1.5686159179138452,0.06915629322268327,0.6915629322268326,5.532119112844791,5.455321115357702
84,1.0,1.7173950539391927,-0.916290731874155,1.4816045409242156,0.0728862973760933,0.7288629737609329,5.48977529597361,5.631211781821365
85,1.0,1.7387102481382397,-0.916290731874155,1.4816045409242156,0.07037297677691766,0.7037297677691766,4.9228933525707825,4.927253685157205
86,1.0,0.19885085874516517,-0.916290731874155,0.7884573603642703,0.06176652254478073,0.6176652254478073,5.085176146895167,5.3471075307174685
87,1.0,0.23901690047049992,-0.916290731874155,1.4816045409242156,0.06858710562414266,0.6858710562414266,5.479714472132627,5.337538079701318
89,1.0,0.7654678421395714,-1.6094379124341003,0.7884573603642703,0.06983240223463687,0.6983240223463687,5.9482018159382015,5.84354441703136
90,1.0,1.7316555451583497,-0.916290731874155,1.4816045409242156,0.06934812760055478,0.6934812760055479,4.701712657955067,4.762173934797756
92,1.0,0.1823215567939546,0.1823215567939546,1.8870696490323797,0.06868131868131869,0.6868131868131868,5.781596469283681,5.8888779583328805
93,1.0,0.23111172096338664,-0.916290731874155,0.7884573603642703,0.06540222367560497,0.6540222367560498,5.865242564444894,6.091309882077698
94,1.0,0.1823215567939546,0.1823215567939546,1.8870696490323797,0.07027406886858749,0.7027406886858749,6.1322857863195335,6.186208623900494
98,1.0,0.20701416938432612,-1.6094379124341003,1.1314021114911006,0.04251700680272109,0.6802721088435374,5.423466853830305,5.19295685089021
100,1.0,0.19885085874516517,-1.6094379124341003,1.1314021114911006,0.04122691292875989,0.6596306068601583,4.972512862173286,4.820281565605037
104,1.0,0.2151113796169455,-1.6094379124341003,1.1314021114911006,0.042925824175824176,0.6868131868131868,5.562878785844953,5.459585514144159
106,1.0,0.8241754429663494,-1.6094379124341003,1.1314021114911006,0.04605747973470892,0.7369196757553427,6.284274014186924,5.831882477283517
107,1.0,0.23111172096338664,-1.6094379124341003,1.1314021114911006,0.044738725841088046,0.7158196134574087,6.193711957184828,6.173786103901937
108,1.0,0.20701416938432612,-1.6094379124341003,1.1314021114911006,0.04358437935843794,0.697350069735007,5.800846868794337,5.768320995793772
109,1.0,0.2151113796169455,-1.6094379124341003,1.1314021114911006,0.04325259515570934,0.6920415224913494,5.678411864354785,5.66988092298052
112,1.0,0.7884573603642703,-1.6094379124341003,1.1314021114911006,0.044515669515669515,0.7122507122507122,5.761778747883513,5.472270673671475
118,1.0,0.12221763272424911,0.0,1.8718021769015913,0.16056518946692358,0.6422607578676943,4.512243011679918,4.465908118654584
119,1.0,0.14842000511827322,0.6931471805599453,2.5649493574615367,0.16479894528675015,0.6591957811470006,4.335324274165498,4.418840607796598
121,1.0,0.0769610411361284,0.0,2.5649493574615367,0.17580872011251758,0.7032348804500703,4.7822449519541665,4.875197323201151
122,1.0,0.06765864847381486,0.0,2.5649493574615367,0.1720578114246387,0.6882312456985548,4.462569594119126,4.564348191467836
123,1.0,0.10436001532424286,0.0,2.5649493574615367,0.17705382436260622,0.7082152974504249,4.872959674286024,5.003946305945459
124,1.0,0.2151113796169455,-0.05129329438755058,1.8229350866965048,0.15772870662460567,0.6309148264984227,4.242468522852468,4.248495242049359
125,1.0,0.17395330712343798,0.6931471805599453,2.5649493574615367,0.16778523489932887,0.6711409395973155,4.578350838257301,4.605170185988092
126,1.0,0.28517894223366247,-0.6931471805599453,1.1786549963416462,0.16318537859007834,0.6527415143603134,5.164232662047573,5.049856007249537
127,1.0,0.1570037488096647,-0.6931471805599453,1.1786549963416462,0.1601537475976938,0.6406149903907752,4.982292574998952,4.875197323201151
128,1.0,0.1570037488096647,0.6931471805599453,2.5649493574615367,0.17458100558659218,0.6983240223463687,5.1789417993151545,5.187385805840755
129,1.0,1.667706820558076,-0.05129329438755058,1.8229350866965048,0.17857142857142858,0.7142857142857143,5.1313621284277655,5.293304824724492
130,1.0,1.3217558399823195,0.0,1.8718021769015913,0.17445917655268667,0.6978367062107467,4.958313740652473,5.017279836814924
131,1.0,0.20701416938432612,-0.05129329438755058,1.8229350866965048,0.19592476489028213,0.7836990595611285,7.562907883289871,7.266827347520591
132,1.0,0.13976194237515863,0.6931471805599453,2.5649493574615367,0.1718213058419244,0.6872852233676976,4.95033006682815,5.003946305945459
133,1.0,0.131028262406404,0.0,1.8718021769015913,0.17277125086385625,0.691085003455425,5.566113252781829,5.497168225293202
134,1.0,0.1823215567939546,0.0,1.8718021769015913,0.16914749661705006,0.6765899864682002,5.219088151873864,5.14166355650266
135,1.0,0.16551443847757333,-0.6931471805599453,1.1786549963416462,0.16523463317911435,0.6609385327164574,5.417907699500869,5.225746673713202
136,1.0,0.3148107398400336,-0.6931471805599453,1.1786549963416462,0.16170763260025872,0.6468305304010349,5.017197221242963,4.912654885736052
137,1.0,1.6900958154515549,-0.05129329438755058,1.8229350866965048,0.16202203499675957,0.6480881399870383,3.6807384710066855,3.828641396489095
138,1.0,0.1570037488096647,0.0,1.8718021769015913,0.177430801987225,0.7097232079489,5.95409407039615,5.966146739123692
139,1.0,0.16551443847757333,0.6931471805599453,2.5649493574615367,0.18050541516245489,0.7220216606498195,5.687772422583804,5.8664680569332965
140,1.0,0.17395330712343798,0.0,1.8718021769015913,0.17793594306049823,0.7117437722419929,5.9872016164602995,6.028278520230698
141,1.0,0.02955880224154443,0.0,1.1786549963416462,0.15006002400960383,0.6002400960384153,4.740884970983015,5.176149732573829
142,1.0,1.3376291891386096,0.0,1.8718021769015913,0.17869907076483202,0.7147962830593281,5.316269065206937,5.493061443340548
143,1.0,0.131028262406404,0.0,2.5649493574615367,0.1849112426035503,0.7396449704142012,5.53806746725421,5.726847747587197
144,1.0,0.2151113796169455,-0.05129329438755058,1.8229350866965048,0.1724137931034483,0.6896551724137931,5.517092526514742,5.58724865840025
145,1.0,1.33500106673234,0.0,1.8718021769015913,0.17667844522968199,0.7067137809187279,5.142549352511151,5.241747015059643
146,1.0,0.1823215567939546,-0.6931471805599453,1.1786549963416462,0.16914749661705006,0.6765899864682002,5.746886149418213,5.616771097666572
147,1.0,0.7080357930536959,0.0,1.8718021769015913,0.17857142857142858,0.7142857142857143,5.704027332782692,5.814130531825066
148,1.0,0.11332868530700327,0.0,1.8718021769015913,0.16611295681063123,0.6644518272425249,4.999404542766014,4.941642422609304
149,1.0,0.6931471805599453,0.0,1.8718021769015913,0.171939477303989,0.687757909215956,5.137824401439703,5.135798437050262
150,1.0,0.131028262406404,0.0,1.8718021769015913,0.1667778519012675,0.66711140760507,5.045903161254859,5.017279836814924
151,1.0,0.16551443847757333,0.0,1.8718021769015913,0.17793594306049823,0.7117437722419929,5.992547503469603,6.040254711277414
152,1.0,0.20701416938432612,-0.05129329438755058,1.8229350866965048,0.1654533421575116,0.6618133686300464,4.918074507818274,5.043425116919247
153,1.0,0.6780335427498971,0.0,1.8718021769015913,0.17029972752043596,0.6811989100817438,5.005072999940843,5.0106352940962555
