,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,y_pred,y_act
281,1.0,2.7625383863862796,-2.5902671654458267,1.024606875357614,0.04091653027823241,0.8183306055646481,6.44038831660693,6.437751649736401
290,1.0,2.7421295147550726,-2.966950472128539,0.647626665258136,0.037821482602118005,0.75642965204236,5.2915300375601015,5.680172609017068
293,1.0,2.7806808921371173,-2.3025850929940455,1.315066851831523,0.04128819157720892,0.8257638315441783,6.429378603526978,6.280395838960195
300,1.0,0.8628899551470398,-3.0576076772720784,-0.2876820724517809,0.03556187766714083,0.7112375533428165,6.48010922815115,6.3473892096560105
301,1.0,2.71336936257981,-2.966950472128539,0.647626665258136,0.039936102236421724,0.7987220447284346,6.240953934363029,6.569481420414296
302,1.0,2.7376090033437546,-2.5902671654458267,1.024606875357614,0.04095004095004095,0.819000819000819,6.465522549805036,6.529418838262226
305,1.0,0.8796267475025636,-3.1122660898099426,-0.2876820724517809,0.03563791874554526,0.7127583749109052,6.449776612578433,6.373319789577012
307,1.0,0.8109302162163288,-2.995732273553991,-0.25154302583590776,0.03219575016097875,0.6439150032195751,5.015401366545658,5.62040086571715
308,1.0,0.85015092936961,-2.995732273553991,-0.28914981572681564,0.03604902667627974,0.7209805335255948,6.768414127538018,7.087573705557973
312,1.0,0.8329091229351039,-3.146555163288575,-0.3133418192323586,0.035868005738880916,0.7173601147776184,6.576639751944325,7.288244401020124
361,1.0,1.9125010869241836,-3.009831197933493,0.0,0.026792412388811488,0.7501875468867217,6.618542187029234,6.821107472256465
364,1.0,1.5260563034950492,-3.423442990609475,0.0,0.030525030525030524,0.8547008547008547,8.679356981913573,8.52158353971753
366,1.0,1.8779371654691073,-3.001750345879554,0.0,0.02818807080843387,0.7892659826361483,7.513928793651754,7.550661243105336
368,1.0,1.4906543764441336,-3.4673371841667002,0.0,0.030472940029254023,0.8532423208191127,8.615485361707888,8.428799040653642
